date,2016_B7_rwgrove_bskunk,2016_B8_u_elder,2016_B1_t_gaugepool,2016_B9_belder,2016_B10_petes,2016_B11_lowerwalker,2016_B13_t_whitehouse,2016_B14_u_tenmile,2016_B15_t_tenmile,2016_B18_t_hunters,2016_B19_d_mereganser,2016_B2_u_gaugepool,2016_B20_t_wilderness,2016_B21_u_wilderness,2016_B22_u_fox,2016_B3_u_skunk,2016_B5_d_edells,2016_B6_d_edells,2016_B4_d_edels
2016-06-23 23:00:00,16.709,16.643,15.907,16.389,16.413,17.51,19.547,18.768,19.432,20.544,18.041,15.967,17.636,17.301,17.435,16.632,16.756,16.704,16.743
2016-06-24 00:00:00,16.583,16.456,15.781,16.262999999999998,16.225,17.322,19.297,18.643,19.182,20.231,17.852999999999994,15.779000000000002,17.448,17.238,17.31,16.444000000000006,16.567999999999998,16.516,16.555
2016-06-24 01:00:00,16.395,16.268,15.593,16.012999999999998,16.037,17.134,18.984,18.58,18.931,19.919,17.602999999999994,15.592,17.26,17.113,17.185,16.257,16.317,16.266,16.367
2016-06-24 02:00:00,16.207,16.08,15.343,15.825,15.849,17.009,18.608,18.455,18.806,19.606,17.415,15.341,17.072,16.987000000000002,17.059,16.069000000000006,16.004,15.953,16.117
2016-06-24 03:00:00,16.019000000000002,15.893,15.092,15.637,15.662,16.884,18.295,18.392,18.618,19.355,17.165,15.029000000000002,16.947,16.799,16.872,15.755999999999998,15.753,15.64,15.804
2016-06-24 04:00:00,15.769,15.705,14.841,15.449000000000002,15.474,16.695999999999998,18.107,18.267,18.493,19.042,16.977,14.841,16.822,16.612000000000002,16.746,15.505999999999998,15.44,15.389,15.553
2016-06-24 05:00:00,15.518,15.455,14.653,15.198,15.223,16.570999999999998,17.857,18.079,18.305,18.792,16.789,14.653,16.697,16.486,16.621,15.194,15.189,15.076,15.239
2016-06-24 06:00:00,15.267,15.267,14.465,15.01,15.035,16.383,17.605999999999995,17.891,18.117,18.542,16.601,14.466,16.572,16.361,16.433,14.944,14.938,14.888,14.989
2016-06-24 07:00:00,15.017,15.015999999999998,14.34,14.759,14.847,16.132,17.418,17.641,17.929000000000006,18.291,16.476,14.341,16.447,16.173,16.308,14.694,14.75,14.637,14.738
2016-06-24 08:00:00,14.765999999999998,14.765999999999998,14.215,14.571,14.659,15.944,17.23,17.453,17.741,18.104,16.351,14.278,16.447,16.048,16.183,14.505999999999998,14.562,14.512,14.613
2016-06-24 09:00:00,14.640999999999998,14.578,14.34,14.446,14.534,15.755999999999998,17.168,17.328,17.679000000000006,17.977999999999994,16.476,14.403,16.509,15.985,16.057000000000002,14.444,14.499,14.449000000000002,14.675
2016-06-24 10:00:00,14.640999999999998,14.515999999999998,14.465,14.508,14.470999999999998,15.755999999999998,17.168,17.453,17.992,18.041,16.851,14.528,16.384,15.922,15.995,14.630999999999998,14.687,14.637,14.863
2016-06-24 11:00:00,14.954,14.890999999999998,14.653,14.822,14.534,16.195,17.168,17.641,18.681,18.229,17.227,14.653,16.947,15.985,15.995,14.944,15.126,14.95,15.114
2016-06-24 12:00:00,15.581,15.83,14.904000000000002,15.261,15.161,16.759,17.293,17.954,19.244,18.542,17.916,14.966,16.634,16.737000000000002,17.185,15.319,15.565,15.326,15.49
2016-06-24 13:00:00,16.395,16.769000000000002,15.405,15.95,16.225,17.448,18.107,18.455,19.87,19.23,18.604,15.467,17.072,18.24,18.375,15.755999999999998,15.941,15.702,15.866
2016-06-24 14:00:00,17.147000000000002,17.332,16.032,16.639,17.665,18.387,18.483,19.206,20.496,19.856,19.042,16.28,17.949,18.928,18.75,16.257,16.317,16.203,16.305
2016-06-24 15:00:00,17.711,17.77,16.909000000000002,17.14,18.542,18.763,18.858,20.082,21.122,20.544,18.98,17.093,18.387,18.928,18.875,16.632,16.817999999999998,16.704,16.680999999999994
2016-06-24 16:00:00,17.711,17.895,17.66,17.454,18.667,18.826,19.297,20.896,21.498,21.045,19.23,17.781,18.762,19.116,19.188,17.007,17.32,17.143,17.057000000000002
2016-06-24 17:00:00,17.46,17.832,18.099,17.642,18.229,18.638,19.422,21.209,21.185,21.42,19.48,18.031,18.887,19.054,19.063,17.319000000000006,17.57,17.393,17.307000000000002
2016-06-24 18:00:00,17.46,17.519000000000002,17.973,17.642,17.602999999999994,18.262,19.609,21.084,21.372,21.545,19.606,17.656,18.825,18.866,18.875,17.444000000000006,17.57,17.518,17.558
2016-06-24 19:00:00,17.523,17.394000000000002,17.41,17.454,17.54,18.011,19.86,20.52,21.372,21.483,19.48,17.155,18.762,18.615,18.688,17.507,17.57,17.518,17.62
2016-06-24 20:00:00,17.523,17.332,16.909000000000002,17.328,17.477,17.886,20.11,20.02,21.122,21.357,19.105,16.78,18.637,18.365,18.375,17.444000000000006,17.445,17.393,17.495
2016-06-24 21:00:00,17.46,17.332,16.533,17.14,17.352,17.886,20.173,19.707,20.684,21.232,18.855,16.53,18.449,18.052,18.124,17.319000000000006,17.32,17.331,17.37
2016-06-24 22:00:00,17.335,17.207,16.408,17.078,17.102,17.949,20.11,19.394,20.246,21.107,18.604,16.405,18.261,17.801,17.936,17.132,17.257,17.268,17.245
2016-06-24 23:00:00,17.147000000000002,17.081,16.345,16.953,16.914,17.886,19.922,19.206,19.933,20.857,18.417,16.342,18.011,17.676,17.811,17.007,17.132,17.08,17.119
2016-06-25 00:00:00,16.959,16.894000000000002,16.22,16.765,16.726,17.698,19.735,19.081,19.62,20.607,18.229,16.217,17.761,17.614,17.748,16.882,16.944000000000006,16.892,16.994
2016-06-25 01:00:00,16.834,16.706,16.032,16.577,16.601,17.573,19.422,19.018,19.432,20.357,18.041,16.03,17.636,17.551,17.623,16.694000000000006,16.692999999999998,16.642,16.743
2016-06-25 02:00:00,16.646,16.518,15.781,16.326,16.413,17.385,19.109,18.956,19.244,20.106,17.791,15.717,17.448,17.363,17.498,16.444000000000006,16.442,16.329,16.493
2016-06-25 03:00:00,16.458,16.331,15.468,16.137999999999998,16.225,17.26,18.796,18.831,19.119,19.731,17.54,15.467,17.323,17.238,17.31,16.194000000000006,16.129,16.078,16.242
2016-06-25 04:00:00,16.207,16.143,15.28,15.95,15.975,17.134,18.545,18.705,18.931,19.48,17.352,15.216,17.198,17.05,17.185,15.944,15.878,15.828,15.992
2016-06-25 05:00:00,15.957,15.893,15.029000000000002,15.699000000000002,15.787,16.945999999999998,18.295,18.518,18.743,19.23,17.165,15.029000000000002,17.072,16.925,16.997,15.694,15.628,15.577,15.678
2016-06-25 06:00:00,15.706,15.642,14.841,15.511,15.536,16.759,18.044,18.33,18.556,19.042,16.977,14.904000000000002,16.947,16.737000000000002,16.872,15.380999999999998,15.377,15.326,15.428
2016-06-25 07:00:00,15.455,15.455,14.716,15.261,15.348,16.570999999999998,17.857,18.142,18.43,18.792,16.851,14.716,16.822,16.612000000000002,16.684,15.130999999999998,15.126,15.138,15.239
2016-06-25 08:00:00,15.205,15.204,14.591,15.01,15.161,16.32,17.669,17.891,18.242,18.542,16.726,14.653,16.759,16.424,16.558,14.944,15.001,14.888,15.050999999999998
2016-06-25 09:00:00,15.079,15.015999999999998,14.716,14.884,15.035,16.195,17.605999999999995,17.829,18.18,18.417,16.851,14.778,16.822,16.361,16.433,14.880999999999998,14.938,14.888,15.050999999999998
2016-06-25 10:00:00,15.079,14.954,14.841,14.947,14.91,16.257,17.605999999999995,17.891,18.493,18.479,17.227,14.904000000000002,16.759,16.361,16.433,15.069,15.126,15.076,15.239
2016-06-25 11:00:00,15.393,15.329,15.029000000000002,15.261,14.973,16.695999999999998,17.669,18.142,19.307,18.729,17.602999999999994,15.029000000000002,17.323,16.486,16.496,15.380999999999998,15.502,15.326,15.553
2016-06-25 12:00:00,16.019000000000002,16.268,15.343,15.699000000000002,15.662,17.322,17.669,18.518,19.933,19.042,18.229,15.341,17.135,17.238,17.686,15.755999999999998,15.941,15.702,15.929
2016-06-25 13:00:00,16.834,17.269000000000002,15.844,16.389,16.789,18.074,18.17,19.081,20.559,19.793,19.105,15.904000000000002,17.448,18.866,19.001,16.194000000000006,16.254,16.141,16.305
2016-06-25 14:00:00,17.711,17.895,16.533,17.14,17.977999999999994,19.013,19.109,19.769,21.185,20.544,19.668,16.718,18.449,19.554,19.376,16.757,16.756,16.642,16.743
2016-06-25 15:00:00,18.275,18.395,17.41,17.704,18.917,19.389,19.609,20.708,21.873,21.17,19.48,17.656,19.137,19.68,19.564,17.194000000000006,17.32,17.268,17.182000000000002
2016-06-25 16:00:00,18.337,18.52,18.286,18.08,19.48,19.577,19.86,21.522,22.311,21.733,19.793,18.406,19.513,19.805,19.814,17.569000000000006,17.820999999999994,17.706,17.62
2016-06-25 17:00:00,18.087,18.458,18.787,18.331,18.917,19.389,20.173,21.834,21.873,22.108,20.106,18.719,19.513,19.742,19.752,17.944000000000006,18.197,18.082,17.934
2016-06-25 18:00:00,18.087,18.145,18.662,18.331,18.291,18.951,20.235,21.647,22.061,22.296,20.294,18.406,19.45,19.554,19.627,18.07,18.26,18.145,18.184
2016-06-25 19:00:00,18.149,18.02,18.099,18.143,18.166,18.7,20.486,21.146,22.061,22.171,20.169,17.906,19.388,19.367,19.439,18.132,18.197,18.145,18.247
2016-06-25 20:00:00,18.149,17.957,17.598,17.955,18.166,18.638,20.736,20.646,21.81,22.046,19.793,17.468,19.325,19.054,19.063,18.07,18.072,18.019,18.184
2016-06-25 21:00:00,18.087,17.957,17.285,17.767,17.977999999999994,18.575,20.736,20.333,21.372,21.92,19.48,17.218,19.137,18.741,18.813,17.882,17.945999999999994,17.957,17.996
2016-06-25 22:00:00,17.961,17.832,17.034000000000002,17.642,17.727999999999994,18.575,20.673,20.02,20.872,21.733,19.23,17.03,18.95,18.49,18.562,17.757,17.884,17.831,17.871
2016-06-25 23:00:00,17.711,17.645,16.909000000000002,17.516,17.477,18.45,20.548,19.769,20.559,21.545,19.042,16.905,18.637,18.365,18.437,17.569000000000006,17.695999999999994,17.644000000000005,17.683
2016-06-26 00:00:00,17.523,17.457,16.721,17.328,17.29,18.262,20.298,19.582,20.246,21.295,18.792,16.78,18.449,18.24,18.312,17.444000000000006,17.508,17.456,17.495
2016-06-26 01:00:00,17.335,17.207,16.533,17.078,17.102,18.074,19.985,19.456,19.996,20.982,18.604,16.53,18.261,18.052,18.187,17.194000000000006,17.257,17.143,17.307000000000002
2016-06-26 02:00:00,17.147000000000002,17.019000000000002,16.282,16.827,16.914,17.886,19.672,19.394,19.745,20.669,18.354,16.28,18.074,17.864,17.999000000000006,16.944000000000006,16.944000000000006,16.892,16.994
2016-06-26 03:00:00,16.897000000000002,16.769000000000002,15.969,16.577,16.664,17.761,19.297,19.269,19.557,20.357,18.104,15.967,17.886,17.676,17.811,16.694000000000006,16.692999999999998,16.579,16.743
2016-06-26 04:00:00,16.709,16.581,15.719,16.389,16.413,17.573,19.046,19.144,19.37,20.044,17.916,15.654000000000002,17.698,17.488,17.623,16.382,16.38,16.266,16.43
2016-06-26 05:00:00,16.395,16.331,15.468,16.137999999999998,16.163,17.385,18.796,18.956,19.182,19.793,17.665,15.404000000000002,17.573,17.301,17.435,16.132,16.129,16.015,16.179000000000002
2016-06-26 06:00:00,16.145,16.08,15.217,15.887,15.975,17.197,18.545,18.768,18.994,19.543,17.477999999999998,15.216,17.385,17.113,17.247,15.880999999999998,15.878,15.765,15.866
2016-06-26 07:00:00,15.894,15.83,15.029000000000002,15.637,15.724,17.009,18.295,18.518,18.806,19.293,17.29,15.091,17.198,16.987000000000002,17.122,15.630999999999998,15.628,15.577,15.678
2016-06-26 08:00:00,15.643,15.58,14.904000000000002,15.386,15.536,16.759,18.107,18.267,18.618,19.042,17.165,15.029000000000002,17.198,16.862000000000002,16.934,15.380999999999998,15.44,15.326,15.49
2016-06-26 09:00:00,15.455,15.392,15.029000000000002,15.198,15.348,16.633,18.044,18.204,18.556,18.855,17.29,15.091,17.26,16.737000000000002,16.872,15.319,15.377,15.326,15.49
2016-06-26 10:00:00,15.455,15.392,15.155,15.323,15.286,16.695999999999998,18.044,18.267,18.931,18.917,17.665,15.216,17.135,16.737000000000002,16.809,15.505999999999998,15.502,15.452,15.678
2016-06-26 11:00:00,15.831,15.705,15.343,15.637,15.348,17.134,18.107,18.518,19.683,19.105,18.041,15.341,17.761,16.862000000000002,16.872,15.755999999999998,15.816,15.765,15.992
2016-06-26 12:00:00,16.395,16.643,15.656,16.137999999999998,15.912,17.761,18.044,18.893,20.309,19.48,18.667,15.654000000000002,17.636,17.676,18.124,16.132,16.192,16.078,16.305
2016-06-26 13:00:00,17.21,17.645,16.157,16.765,17.039,18.45,18.545,19.456,20.934,20.169,19.418,16.217,17.949,19.241,19.376,16.569000000000006,16.567999999999998,16.454,16.680999999999994
2016-06-26 14:00:00,18.024,18.208,16.846,17.454,18.479,19.264,19.422,20.145,21.56,20.857,19.981,16.968,18.825,19.93,19.752,17.069000000000006,17.006,17.017,17.119
2016-06-26 15:00:00,18.65,18.708,17.723,18.017,19.293,19.702,20.173,21.021,22.123,21.483,19.919,17.906,19.513,20.055,19.939,17.507,17.57,17.581,17.558
2016-06-26 16:00:00,18.713,18.896,18.537,18.393,19.793,19.89,20.173,21.834,22.624,22.046,20.169,18.656,19.825,20.118,20.19,17.882,18.134,18.082,17.934
2016-06-26 17:00:00,18.462,18.833,19.1,18.644,19.23,19.827,20.423,22.147,22.123,22.358,20.482,19.032,19.825,20.055,20.065,18.257,18.447,18.395,18.309
2016-06-26 18:00:00,18.4,18.583,19.038,18.644,18.667,19.452,20.673,22.085,22.374,22.546,20.607,18.781,19.825,19.867,19.939,18.445,18.51,18.458,18.497
2016-06-26 19:00:00,18.462,18.395,18.537,18.518,18.542,19.139,20.861,21.584,22.436,22.546,20.544,18.344,19.763,19.805,19.814,18.507,18.447,18.458,18.56
2016-06-26 20:00:00,18.525,18.333,18.099,18.331,18.479,19.013,21.049,21.146,22.186,22.421,20.169,17.906,19.7,19.554,19.564,18.445,18.385,18.332,18.497
2016-06-26 21:00:00,18.462,18.333,17.66,18.143,18.416,19.013,21.111,20.833,21.81,22.296,19.856,17.593,19.575,19.241,19.314,18.257,18.26,18.27,18.309
2016-06-26 22:00:00,18.337,18.208,17.41,18.08,18.166,18.951,21.049,20.52,21.435,22.171,19.668,17.406,19.388,18.991,19.063,18.07,18.197,18.145,18.184
2016-06-26 23:00:00,18.149,18.083,17.285,17.955,17.916,18.888,20.924,20.27,21.06,21.983,19.418,17.343,19.2,18.803,18.938,17.944000000000006,18.072,18.019,18.059
2016-06-27 00:00:00,17.961,17.895,17.159000000000002,17.767,17.727999999999994,18.7,20.736,20.082,20.747,21.733,19.293,17.218,18.95,18.678,18.813,17.819000000000006,17.884,17.831,17.934
2016-06-27 01:00:00,17.774,17.707,17.034000000000002,17.579,17.54,18.512,20.486,19.957,20.496,21.483,19.042,17.03,18.762,18.553,18.625,17.632,17.695999999999994,17.644000000000005,17.746
2016-06-27 02:00:00,17.586,17.457,16.846,17.328,17.415,18.325,20.173,19.832,20.246,21.17,18.855,16.843,18.574,18.365,18.5,17.444000000000006,17.445,17.331,17.495
2016-06-27 03:00:00,17.398,17.269000000000002,16.596,17.078,17.164,18.137,19.86,19.707,19.996,20.857,18.667,16.53,18.387,18.177,18.312,17.194000000000006,17.132,17.08,17.245
2016-06-27 04:00:00,17.147000000000002,17.019000000000002,16.282,16.827,16.977,18.011,19.547,19.582,19.808,20.607,18.417,16.28,18.199,17.989,18.061,16.944000000000006,16.881,16.83,16.994
2016-06-27 05:00:00,16.959,16.894000000000002,16.032,16.639,16.726,17.886,19.297,19.394,19.62,20.294,18.229,15.967,18.074,17.801,17.874000000000006,16.632,16.63,16.579,16.680999999999994
2016-06-27 06:00:00,16.646,16.643,15.781,16.389,16.476,17.698,19.046,19.206,19.432,20.044,18.041,15.717,17.886,17.614,17.748,16.382,16.38,16.329,16.43
2016-06-27 07:00:00,16.395,16.393,15.531,16.201,16.288,17.51,18.858,19.018,19.307,19.793,17.852999999999994,15.529000000000002,17.698,17.426,17.56,16.132,16.129,16.078,16.179000000000002
2016-06-27 08:00:00,16.207,16.143,15.405,15.95,16.1,17.322,18.671,18.831,19.119,19.606,17.727999999999994,15.467,17.698,17.301,17.435,15.944,15.941,15.89,16.054000000000002
2016-06-27 09:00:00,16.019000000000002,16.018,15.531,15.825,15.912,17.197,18.608,18.768,19.056,19.418,17.852999999999994,15.529000000000002,17.761,17.301,17.373,15.880999999999998,15.878,15.89,16.054000000000002
2016-06-27 10:00:00,16.019000000000002,15.955,15.656,15.95,15.849,17.197,18.608,18.893,19.432,19.418,18.166,15.654000000000002,17.636,17.301,17.373,16.069000000000006,16.004,16.015,16.242
2016-06-27 11:00:00,16.395,16.331,15.844,16.262999999999998,15.912,17.698,18.671,19.144,20.183,19.543,18.604,15.842,18.261,17.426,17.435,16.319000000000006,16.317,16.266,16.555
2016-06-27 12:00:00,16.959,17.207,16.157,16.702,16.538,18.325,18.733,19.519,20.809,19.919,19.23,16.155,18.074,18.177,18.625,16.694000000000006,16.692999999999998,16.642,16.869
2016-06-27 13:00:00,17.774,18.27,16.658,17.328,17.79,19.076,19.171,20.02,21.435,20.607,19.981,16.655,18.512,19.805,20.002,17.132,17.069000000000006,17.08,17.307000000000002
2016-06-27 14:00:00,18.65,18.833,17.347,18.08,18.917,19.827,19.86,20.646,22.061,21.232,20.482,17.468,19.45,20.556,20.378,17.694000000000006,17.57,17.581,17.746
2016-06-27 15:00:00,19.214,19.271,18.224,18.581,19.981,20.328,20.673,21.522,22.624,21.858,20.482,18.344,20.076,20.618,20.503,18.07,18.134,18.082,18.059
2016-06-27 16:00:00,19.339,19.521,19.038,18.957,20.356,20.579,20.736,22.335,23.062,22.483,20.732,19.157,20.451,20.618,20.69,18.445,18.51,18.645,18.497
2016-06-27 17:00:00,19.026,19.459,19.601,19.207,19.856,20.453,20.861,22.71,22.624,22.859,21.045,19.594,20.388,20.618,20.628,18.757,18.823,18.958,18.81
2016-06-27 18:00:00,18.963,19.146,19.664,19.207,19.293,20.078,21.174,22.585,22.749,22.984,21.232,19.407,20.326,20.493,20.565,19.007,19.011,19.021,19.061
2016-06-27 19:00:00,19.026,18.958,19.226,19.082,19.042,19.765,21.362,22.085,22.811,22.859,21.107,19.032,20.263,20.368,20.44,19.007,18.948,19.021,19.123
2016-06-27 20:00:00,19.026,18.833,18.787,18.894,18.98,19.577,21.487,21.647,22.624,22.796,20.732,18.594,20.201,20.18,20.19,18.945,18.823,18.833,18.998
2016-06-27 21:00:00,18.963,18.833,18.349,18.706,18.917,19.514,21.549,21.271,22.248,22.671,20.482,18.219,20.076,19.867,19.877,18.757,18.698,18.77,18.81
2016-06-27 22:00:00,18.838,18.708,18.036,18.518,18.729,19.452,21.487,20.958,21.873,22.483,20.169,17.968,19.951,19.554,19.627,18.57,18.635,18.645,18.685
2016-06-27 23:00:00,18.65,18.583,17.785999999999994,18.393,18.479,19.389,21.362,20.708,21.498,22.296,19.981,17.843,19.7,19.304,19.439,18.445,18.51,18.52,18.56
2016-06-28 00:00:00,18.4,18.395,17.66,18.268,18.229,19.201,21.174,20.52,21.122,22.046,19.793,17.718,19.45,19.179,19.251,18.257,18.385,18.332,18.372
2016-06-28 01:00:00,18.212,18.145,17.535,18.017,17.977999999999994,19.013,20.986,20.333,20.872,21.795,19.606,17.531,19.262,18.991,19.126,18.132,18.197,18.145,18.184
2016-06-28 02:00:00,18.024,17.895,17.347,17.767,17.852999999999994,18.763,20.673,20.208,20.622,21.545,19.355,17.343,19.075,18.866,18.938,17.944000000000006,17.945999999999994,17.894000000000005,17.996
2016-06-28 03:00:00,17.836,17.707,17.159000000000002,17.516,17.602999999999994,18.638,20.36,20.082,20.371,21.232,19.168,17.155,18.887,18.678,18.75,17.694000000000006,17.695999999999994,17.644000000000005,17.746
2016-06-28 04:00:00,17.648,17.519000000000002,16.909000000000002,17.266,17.415,18.45,20.048,19.957,20.183,20.982,18.98,16.843,18.699,18.428,18.562,17.444000000000006,17.382,17.331,17.495
2016-06-28 05:00:00,17.398,17.269000000000002,16.596,17.078,17.164,18.325,19.735,19.769,19.996,20.732,18.729,16.593,18.512,18.24,18.375,17.194000000000006,17.132,17.08,17.245
2016-06-28 06:00:00,17.21,17.081,16.345,16.827,16.914,18.137,19.484,19.582,19.808,20.419,18.479,16.342,18.324,18.052,18.124,16.882,16.881,16.83,16.930999999999994
2016-06-28 07:00:00,16.959,16.894000000000002,16.094,16.639,16.664,17.949,19.297,19.394,19.62,20.169,18.291,16.092,18.136,17.864,17.999000000000006,16.632,16.63,16.579,16.680999999999994
2016-06-28 08:00:00,16.709,16.643,15.907,16.451,16.476,17.761,19.109,19.206,19.432,19.981,18.166,15.967,18.136,17.739,17.874000000000006,16.444000000000006,16.442,16.391,16.555
2016-06-28 09:00:00,16.521,16.456,15.969,16.262999999999998,16.35,17.636,19.046,19.144,19.307,19.793,18.291,16.03,18.199,17.676,17.811,16.382,16.38,16.329,16.555
2016-06-28 10:00:00,16.521,16.456,16.157,16.451,16.225,17.698,19.109,19.269,19.745,19.793,18.667,16.155,18.074,17.739,17.811,16.507,16.505,16.516,16.743
2016-06-28 11:00:00,16.834,16.831,16.345,16.765,16.35,18.137,19.171,19.519,20.559,19.981,19.105,16.28,18.699,17.864,17.874000000000006,16.819000000000006,16.756,16.767,16.994
2016-06-28 12:00:00,17.398,17.707,16.596,17.203,16.977,18.826,19.297,19.957,21.185,20.294,19.793,16.593,18.387,18.615,19.126,17.194000000000006,17.194000000000006,17.205,17.37
2016-06-28 13:00:00,18.275,18.771,17.097,17.767,18.291,19.577,19.797,20.458,21.873,20.92,20.482,17.155,19.137,20.305,20.565,17.694000000000006,17.57,17.581,17.871
2016-06-28 14:00:00,19.151,19.334,17.785999999999994,18.518,19.731,20.391,20.486,21.084,22.499,21.608,21.045,17.906,20.013,21.119,20.878,18.195,18.072,18.082,18.247
2016-06-28 15:00:00,19.777,19.771,18.6,19.082,20.544,20.891,20.798,21.959,23.124,22.358,20.982,18.781,20.639,21.181,21.066,18.632,18.698,18.708,18.622
2016-06-28 16:00:00,19.902,20.084,19.476,19.395,20.982,21.142,21.362,22.835,23.437,22.859,21.295,19.594,20.889,21.181,21.316,19.007,19.199,19.209,18.998
2016-06-28 17:00:00,19.652,20.022,20.102,19.645,20.356,21.079,21.487,23.273000000000003,22.999,23.234,21.608,20.032,21.077,21.181,21.254,19.32,19.575,19.459,19.311
2016-06-28 18:00:00,19.464,19.834,20.164,19.708,19.668,20.704,21.549,23.21,23.249,23.421,21.733,19.907,20.889,21.056,21.128,19.507,19.575,19.584,19.562
2016-06-28 19:00:00,19.527,19.521,19.726,19.645,19.48,20.266,21.674,22.835,23.312,23.421,21.67,19.594,20.826,20.931,21.003,19.507,19.512,19.522,19.624
2016-06-28 20:00:00,19.527,19.396,19.351,19.395,19.48,20.078,21.862,22.21,23.187,23.296,21.295,19.219,20.701,20.743,20.753,19.445,19.387,19.334,19.562
2016-06-28 21:00:00,19.464,19.334,18.975,19.145,19.418,20.015,21.925,21.834,22.811,23.109,21.045,18.844,20.639,20.431,20.44,19.32,19.199,19.209,19.311
2016-06-28 22:00:00,19.339,19.209,18.6,19.019,19.23,19.953,21.925,21.459,22.374,22.921,20.732,18.531,20.451,20.055,20.127,19.132,19.136,19.083,19.186
2016-06-28 23:00:00,19.151,19.083,18.349,18.894,18.98,19.89,21.799,21.209,21.936,22.671,20.482,18.406,20.263,19.805,19.877,18.945,19.011,18.958,18.998
2016-06-29 00:00:00,18.963,18.896,18.224,18.706,18.729,19.765,21.674,21.021,21.623,22.483,20.294,18.281,20.013,19.617,19.752,18.757,18.823,18.833,18.873
2016-06-29 01:00:00,18.713,18.646,18.099,18.518,18.479,19.514,21.487,20.833,21.31,22.296,20.106,18.094,19.763,19.492,19.627,18.57,18.635,18.645,18.685
2016-06-29 02:00:00,18.525,18.395,17.910999999999994,18.268,18.291,19.327,21.236,20.646,21.06,22.046,19.919,17.906,19.575,19.367,19.501,18.445,18.385,18.395,18.497
2016-06-29 03:00:00,18.337,18.208,17.723,18.017,18.103,19.139,20.924,20.52,20.809,21.795,19.731,17.656,19.388,19.179,19.251,18.195,18.134,18.145,18.309
2016-06-29 04:00:00,18.149,18.02,17.472,17.767,17.916,18.951,20.611,20.395,20.622,21.483,19.48,17.406,19.2,18.991,19.126,18.007,17.884,17.894000000000005,18.059
2016-06-29 05:00:00,17.961,17.77,17.159000000000002,17.516,17.665,18.826,20.298,20.27,20.434,21.232,19.23,17.155,19.012,18.741,18.875,17.757,17.633,17.644000000000005,17.808
2016-06-29 06:00:00,17.711,17.645,16.909000000000002,17.328,17.415,18.638,20.048,20.082,20.246,20.982,19.042,16.905,18.825,18.553,18.688,17.444000000000006,17.382,17.393,17.495
2016-06-29 07:00:00,17.523,17.394000000000002,16.658,17.14,17.164,18.45,19.86,19.895,20.058,20.732,18.855,16.655,18.699,18.365,18.5,17.194000000000006,17.132,17.143,17.307000000000002
2016-06-29 08:00:00,17.272000000000002,17.207,16.47,16.89,16.977,18.325,19.672,19.769,19.87,20.482,18.667,16.467,18.637,18.24,18.375,17.007,16.944000000000006,16.955,17.119
2016-06-29 09:00:00,17.085,17.019000000000002,16.533,16.827,16.851,18.199,19.672,19.707,19.808,20.294,18.792,16.53,18.699,18.177,18.312,16.944000000000006,16.881,16.892,17.119
2016-06-29 10:00:00,17.085,17.019000000000002,16.658,16.953,16.789,18.199,19.672,19.832,20.246,20.294,19.168,16.655,18.574,18.24,18.375,17.069000000000006,17.069000000000006,17.017,17.307000000000002
2016-06-29 11:00:00,17.398,17.332,16.846,17.266,16.851,18.638,19.735,20.082,20.997,20.419,19.606,16.843,19.2,18.428,18.375,17.319000000000006,17.32,17.331,17.558
2016-06-29 12:00:00,17.961,18.27,17.159000000000002,17.704,17.54,19.327,20.173,20.458,21.685,20.794,20.357,17.093,18.825,19.116,19.564,17.694000000000006,17.758,17.769000000000005,17.934
2016-06-29 13:00:00,18.775,19.271,17.598,18.268,18.667,20.015,20.673,20.958,22.374,21.357,21.045,17.593,19.388,20.806,21.066,18.195,18.197,18.207,18.435
2016-06-29 14:00:00,19.715,19.834,18.286,18.894,20.294,20.891,21.174,21.647,22.937,22.108,21.608,18.406,20.576,21.682,21.504,18.82,18.698,18.645,18.873
2016-06-29 15:00:00,20.34,20.397,19.163,19.52,21.232,21.517,21.299,22.522,23.562,22.796,21.608,19.282,21.264,21.745,21.566,19.195,19.262,19.209,19.186
2016-06-29 16:00:00,20.528,20.647,19.977,19.896,21.42,21.705,21.674,23.335,24.0,23.484,21.733,20.095,21.452,21.682,21.754,19.507,19.763,19.709,19.562
2016-06-29 17:00:00,20.215,20.584,20.54,20.084,20.732,21.58,22.05,23.773000000000003,23.437,23.797,22.108,20.532,21.389,21.682,21.754,19.82,20.138,20.022,19.874
2016-06-29 18:00:00,20.028,20.397,20.602,20.209,20.169,21.079,21.925,23.836,23.624,23.922,22.233,20.345,21.389,21.557,21.629,20.007,20.138,20.147,20.125
2016-06-29 19:00:00,20.028,20.022,20.227,20.084,19.918,20.704,22.112,23.398000000000003,23.812,23.859,22.171,20.095,21.264,21.432,21.504,20.07,20.076,20.022,20.187
2016-06-29 20:00:00,20.028,19.834,19.851,19.833,19.856,20.516,22.3,22.773000000000003,23.687,23.734,21.795,19.719,21.139,21.181,21.191,20.007,19.825,19.834,20.062
2016-06-29 21:00:00,19.965,19.771,19.476,19.583,19.793,20.453,22.3,22.272,23.249,23.546,21.42,19.344,21.014,20.806,20.816,19.82,19.637,19.647,19.812
2016-06-29 22:00:00,19.777,19.646,19.1,19.395,19.606,20.328,22.237,21.897,22.811,23.296,21.107,19.032,20.826,20.431,20.503,19.507,19.512,19.522,19.562
