date,2015_2ScienceCenter
2015-04-11 06:02:01,16.795
2015-04-11 07:02:01,13.039000000000001
2015-04-11 08:02:01,12.725999999999999
2015-04-11 09:02:01,14.855
2015-04-11 10:02:01,16.295
2015-04-11 11:02:01,17.359
2015-04-11 12:02:01,17.546
2015-04-11 13:02:01,17.546
2015-04-11 14:02:01,18.11
2015-04-11 15:02:01,18.985
2015-04-11 16:02:01,18.923
2015-04-11 17:02:01,18.735
2015-04-11 18:02:01,17.734
2015-04-11 19:02:01,16.232
2015-04-11 20:02:01,14.73
2015-04-11 21:02:01,12.977
2015-04-11 22:02:01,11.536
2015-04-11 23:02:01,10.096
2015-04-12 00:02:01,8.905
2015-04-12 01:02:01,7.903
2015-04-12 02:02:01,7.276
2015-04-12 03:02:01,7.087999999999999
2015-04-12 04:02:01,6.9
2015-04-12 05:02:01,6.649
2015-04-12 06:02:01,6.273
2015-04-12 07:02:01,5.834
2015-04-12 08:02:01,5.771
2015-04-12 09:02:01,6.148
2015-04-12 10:02:01,9.031
2015-04-12 11:02:01,14.793
2015-04-12 12:02:01,16.044
2015-04-12 13:02:01,16.921
2015-04-12 14:02:01,18.047
2015-04-12 15:02:01,21.237
2015-04-12 16:02:01,25.301
2015-04-12 17:02:01,26.988000000000003
2015-04-12 18:02:01,26.488000000000003
2015-04-12 19:02:01,25.926
2015-04-12 20:02:01,22.738000000000003
2015-04-12 21:02:01,22.113000000000003
2015-04-12 22:02:01,21.675
2015-04-12 23:02:01,21.3
2015-04-13 00:02:01,20.862
2015-04-13 01:02:01,20.362000000000002
2015-04-13 02:02:01,19.924
2015-04-13 03:02:01,19.486
2015-04-13 04:02:01,19.048
2015-04-13 05:02:01,18.798
2015-04-13 06:02:01,18.735
2015-04-13 07:02:01,18.548
2015-04-13 08:02:01,18.36
2015-04-13 09:02:01,18.485
2015-04-13 10:02:01,18.735
2015-04-13 11:02:01,18.985
2015-04-13 12:02:01,19.361
2015-04-13 13:02:01,19.674
2015-04-13 14:02:01,19.799
2015-04-13 15:02:01,19.861
2015-04-13 16:02:01,19.861
2015-04-13 17:02:01,19.799
2015-04-13 18:02:01,19.799
2015-04-13 19:02:01,19.861
2015-04-13 20:02:01,20.049
2015-04-13 21:02:01,20.111
2015-04-13 22:02:01,19.799
2015-04-13 23:02:01,19.736
2015-04-14 00:02:01,19.674
2015-04-14 01:02:01,19.423
2015-04-14 02:02:01,19.111
2015-04-14 03:02:01,18.61
2015-04-14 04:02:01,18.485
2015-04-14 05:02:01,18.485
2015-04-14 06:02:01,18.235
2015-04-14 07:02:01,18.36
2015-04-14 08:02:01,18.485
2015-04-14 09:02:01,18.485
2015-04-14 10:02:01,18.61
2015-04-14 11:02:01,18.735
2015-04-14 12:02:01,18.798
2015-04-14 13:02:01,18.86
2015-04-14 14:02:01,18.985
2015-04-14 15:02:01,19.111
2015-04-14 16:02:01,19.236
2015-04-14 17:02:01,19.361
2015-04-14 18:02:01,19.486
2015-04-14 19:02:01,19.611
2015-04-14 20:02:01,19.674
2015-04-14 21:02:01,19.674
2015-04-14 22:02:01,19.736
2015-04-14 23:02:01,19.674
2015-04-15 00:02:01,19.611
2015-04-15 01:02:01,19.423
2015-04-15 02:02:01,19.236
2015-04-15 03:02:01,19.048
2015-04-15 04:02:01,18.923
2015-04-15 05:02:01,18.798
2015-04-15 06:02:01,18.735
2015-04-15 07:02:01,18.61
2015-04-15 08:02:01,18.485
2015-04-15 09:02:01,18.422
2015-04-15 10:02:01,18.235
2015-04-15 11:02:01,18.047
2015-04-15 12:02:01,18.11
2015-04-15 13:02:01,18.11
2015-04-15 14:02:01,18.235
2015-04-15 15:02:01,18.422
2015-04-15 16:02:01,18.61
2015-04-15 17:02:01,18.798
2015-04-15 18:02:01,18.923
2015-04-15 19:02:01,19.111
2015-04-15 20:02:01,19.173
2015-04-15 21:02:01,19.298
2015-04-15 22:02:01,19.423
2015-04-15 23:02:01,19.423
2015-04-16 00:02:01,19.423
2015-04-16 01:02:01,19.361
2015-04-16 02:02:01,19.236
2015-04-16 03:02:01,18.985
2015-04-16 04:02:01,18.798
2015-04-16 05:02:01,18.61
2015-04-16 06:02:01,18.422
2015-04-16 07:02:01,18.36
2015-04-16 08:02:01,18.36
2015-04-16 09:02:01,18.422
2015-04-16 10:02:01,18.485
2015-04-16 11:02:01,18.422
2015-04-16 12:02:01,18.36
2015-04-16 13:02:01,18.485
2015-04-16 14:02:01,18.673
2015-04-16 15:02:01,18.923
2015-04-16 16:02:01,19.236
2015-04-16 17:02:01,19.548
2015-04-16 18:02:01,19.861
2015-04-16 19:02:01,20.174
2015-04-16 20:02:01,20.487
2015-04-16 21:02:01,20.799
2015-04-16 22:02:01,20.925
2015-04-16 23:02:01,20.925
2015-04-17 00:02:01,20.799
2015-04-17 01:02:01,20.674
2015-04-17 02:02:01,20.549
2015-04-17 03:02:01,20.424
2015-04-17 04:02:01,20.237000000000002
2015-04-17 05:02:01,20.049
2015-04-17 06:02:01,19.861
2015-04-17 07:02:01,19.736
2015-04-17 08:02:01,19.674
2015-04-17 09:02:01,19.861
2015-04-17 10:02:01,19.986
2015-04-17 11:02:01,20.049
2015-04-17 12:02:01,20.362000000000002
2015-04-17 13:02:01,20.549
2015-04-17 14:02:01,20.674
2015-04-17 15:02:01,20.862
2015-04-17 16:02:01,20.925
2015-04-17 17:02:01,20.987
2015-04-17 18:02:01,20.987
2015-04-17 19:02:01,20.862
2015-04-17 20:02:01,20.612
2015-04-17 21:02:01,20.237000000000002
2015-04-17 22:02:01,19.986
2015-04-17 23:02:01,19.861
2015-04-18 00:02:01,19.736
2015-04-18 01:02:01,19.486
2015-04-18 02:02:01,19.173
2015-04-18 03:02:01,18.923
2015-04-18 04:02:01,18.798
2015-04-18 05:02:01,18.61
2015-04-18 06:02:01,18.485
2015-04-18 07:02:01,18.36
2015-04-18 08:02:01,18.297
2015-04-18 09:02:01,18.36
2015-04-18 10:02:01,18.548
2015-04-18 11:02:01,18.673
2015-04-18 12:02:01,18.86
2015-04-18 13:02:01,18.985
2015-04-18 14:02:01,19.173
2015-04-18 15:02:01,19.298
2015-04-18 16:02:01,19.236
2015-04-18 17:02:01,19.173
2015-04-18 18:02:01,18.985
2015-04-18 19:02:01,18.923
2015-04-18 20:02:01,19.298
2015-04-18 21:02:01,19.548
2015-04-18 22:02:01,19.674
2015-04-18 23:02:01,19.674
2015-04-19 00:02:01,19.361
2015-04-19 01:02:01,19.048
2015-04-19 02:02:01,18.86
2015-04-19 03:02:01,18.673
2015-04-19 04:02:01,18.485
2015-04-19 05:02:01,17.922
2015-04-19 06:02:01,17.797
2015-04-19 07:02:01,17.734
2015-04-19 08:02:01,17.609
2015-04-19 09:02:01,17.609
2015-04-19 10:02:01,17.859
2015-04-19 11:02:01,18.172
2015-04-19 12:02:01,18.36
2015-04-19 13:02:01,18.548
2015-04-19 14:02:01,18.673
2015-04-19 15:02:01,18.86
2015-04-19 16:02:01,18.985
2015-04-19 17:02:01,19.111
2015-04-19 18:02:01,19.173
2015-04-19 19:02:01,19.298
2015-04-19 20:02:01,19.361
2015-04-19 21:02:01,19.423
2015-04-19 22:02:01,19.486
2015-04-19 23:02:01,19.611
2015-04-20 00:02:01,19.674
2015-04-20 01:02:01,19.736
2015-04-20 02:02:01,19.799
2015-04-20 03:02:01,19.799
2015-04-20 04:02:01,19.799
2015-04-20 05:02:01,19.736
2015-04-20 06:02:01,19.736
2015-04-20 07:02:01,19.674
2015-04-20 08:02:01,19.611
2015-04-20 09:02:01,19.611
2015-04-20 10:02:01,19.611
2015-04-20 11:02:01,19.611
2015-04-20 12:02:01,19.611
2015-04-20 13:02:01,19.611
2015-04-20 14:02:01,19.674
2015-04-20 15:02:01,19.674
2015-04-20 16:02:01,19.736
2015-04-20 17:02:01,19.736
2015-04-20 18:02:01,19.674
2015-04-20 19:02:01,19.674
2015-04-20 20:02:01,19.799
2015-04-20 21:02:01,19.799
2015-04-20 22:02:01,19.736
2015-04-20 23:02:01,19.674
2015-04-21 00:02:01,19.611
2015-04-21 01:02:01,19.486
2015-04-21 02:02:01,19.423
2015-04-21 03:02:01,19.236
2015-04-21 04:02:01,19.111
2015-04-21 05:02:01,18.923
2015-04-21 06:02:01,18.798
2015-04-21 07:02:01,18.923
2015-04-21 08:02:01,18.86
2015-04-21 09:02:01,18.798
2015-04-21 10:02:01,18.798
2015-04-21 11:02:01,18.735
2015-04-21 12:02:01,18.735
2015-04-21 13:02:01,18.798
2015-04-21 14:02:01,18.798
2015-04-21 15:02:01,18.798
2015-04-21 16:02:01,18.798
2015-04-21 17:02:01,18.798
2015-04-21 18:02:01,18.798
2015-04-21 19:02:01,18.735
2015-04-21 20:02:01,18.798
2015-04-21 21:02:01,18.985
2015-04-21 22:02:01,18.985
2015-04-21 23:02:01,18.86
2015-04-22 00:02:01,18.86
2015-04-22 01:02:01,18.86
2015-04-22 02:02:01,18.798
2015-04-22 03:02:01,18.61
2015-04-22 04:02:01,18.422
2015-04-22 05:02:01,18.235
2015-04-22 06:02:01,18.235
2015-04-22 07:02:01,18.172
2015-04-22 08:02:01,18.047
2015-04-22 09:02:01,18.11
2015-04-22 10:02:01,18.235
2015-04-22 11:02:01,18.36
2015-04-22 12:02:01,18.61
2015-04-22 13:02:01,18.798
2015-04-22 14:02:01,18.985
2015-04-22 15:02:01,19.236
2015-04-22 16:02:01,19.361
2015-04-22 17:02:01,19.423
2015-04-22 18:02:01,19.486
2015-04-22 19:02:01,19.486
2015-04-22 20:02:01,19.611
2015-04-22 21:02:01,19.674
2015-04-22 22:02:01,19.611
2015-04-22 23:02:01,19.423
2015-04-23 00:02:01,19.361
2015-04-23 01:02:01,19.298
2015-04-23 02:02:01,19.173
2015-04-23 03:02:01,19.048
2015-04-23 04:02:01,18.923
2015-04-23 05:02:01,18.735
2015-04-23 06:02:01,18.548
2015-04-23 07:02:01,18.673
2015-04-23 08:02:01,18.673
2015-04-23 09:02:01,18.422
2015-04-23 10:02:01,18.422
2015-04-23 11:02:01,18.61
2015-04-23 12:02:01,18.86
2015-04-23 13:02:01,19.048
2015-04-23 14:02:01,19.236
2015-04-23 15:02:01,19.361
2015-04-23 16:02:01,19.423
2015-04-23 17:02:01,19.548
2015-04-23 18:02:01,19.611
2015-04-23 19:02:01,19.548
2015-04-23 20:02:01,19.361
2015-04-23 21:02:01,19.173
2015-04-23 22:02:01,18.86
2015-04-23 23:02:01,18.798
2015-04-24 00:02:01,18.735
2015-04-24 01:02:01,18.735
2015-04-24 02:02:01,18.86
2015-04-24 03:02:01,18.985
2015-04-24 04:02:01,19.048
2015-04-24 05:02:01,19.048
2015-04-24 06:02:01,18.923
2015-04-24 07:02:01,18.985
2015-04-24 08:02:01,19.048
2015-04-24 09:02:01,19.111
2015-04-24 10:02:01,19.236
2015-04-24 11:02:01,19.298
2015-04-24 12:02:01,19.423
2015-04-24 13:02:01,19.486
2015-04-24 14:02:01,19.548
2015-04-24 15:02:01,19.548
2015-04-24 16:02:01,19.423
2015-04-24 17:02:01,19.361
2015-04-24 18:02:01,19.423
2015-04-24 19:02:01,19.486
2015-04-24 20:02:01,19.611
2015-04-24 21:02:01,19.674
2015-04-24 22:02:01,19.611
2015-04-24 23:02:01,19.611
2015-04-25 00:02:01,19.799
2015-04-25 01:02:01,19.986
2015-04-25 02:02:01,20.111
2015-04-25 03:02:01,20.237000000000002
2015-04-25 04:02:01,20.237000000000002
2015-04-25 05:02:01,20.237000000000002
2015-04-25 06:02:01,20.174
2015-04-25 07:02:01,20.049
2015-04-25 08:02:01,19.924
2015-04-25 09:02:01,19.924
2015-04-25 10:02:01,19.924
2015-04-25 11:02:01,19.986
2015-04-25 12:02:01,20.049
2015-04-25 13:02:01,20.174
2015-04-25 14:02:01,20.362000000000002
2015-04-25 15:02:01,20.487
2015-04-25 16:02:01,20.424
2015-04-25 17:02:01,20.237000000000002
2015-04-25 18:02:01,20.111
2015-04-25 19:02:01,20.049
2015-04-25 20:02:01,19.924
2015-04-25 21:02:01,20.111
2015-04-25 22:02:01,20.111
2015-04-25 23:02:01,19.861
2015-04-26 00:02:01,19.548
2015-04-26 01:02:01,19.298
2015-04-26 02:02:01,18.985
2015-04-26 03:02:01,18.798
2015-04-26 04:02:01,18.548
2015-04-26 05:02:01,18.11
2015-04-26 06:02:01,17.797
2015-04-26 07:02:01,17.484
2015-04-26 08:02:01,18.11
2015-04-26 09:02:01,18.36
2015-04-26 10:02:01,18.673
2015-04-26 11:02:01,18.923
2015-04-26 12:02:01,19.423
2015-04-26 13:02:01,19.548
2015-04-26 14:02:01,19.674
2015-04-26 15:02:01,20.049
2015-04-26 16:02:01,20.174
2015-04-26 17:02:01,20.237000000000002
2015-04-26 18:02:01,20.299
2015-04-26 19:02:01,20.362000000000002
2015-04-26 20:02:01,20.299
2015-04-26 21:02:01,20.362000000000002
2015-04-26 22:02:01,20.487
2015-04-26 23:02:01,20.424
2015-04-27 00:02:01,20.174
2015-04-27 01:02:01,19.924
2015-04-27 02:02:01,19.674
2015-04-27 03:02:01,19.423
2015-04-27 04:02:01,19.173
2015-04-27 05:02:01,18.86
2015-04-27 06:02:01,18.485
2015-04-27 07:02:01,18.548
2015-04-27 08:02:01,20.612
2015-04-27 09:02:01,20.674
2015-04-27 10:02:01,20.549
2015-04-27 11:02:01,20.674
2015-04-27 12:02:01,20.799
2015-04-27 13:02:01,20.987
2015-04-27 14:02:01,21.05
2015-04-27 15:02:01,21.175
2015-04-27 16:02:01,21.362
2015-04-27 17:02:01,21.362
2015-04-27 18:02:01,21.237
2015-04-27 19:02:01,21.362
2015-04-27 20:02:01,21.487
2015-04-27 21:02:01,21.05
2015-04-27 22:02:01,21.237
2015-04-27 23:02:01,20.299
2015-04-28 00:02:01,19.111
2015-04-28 01:02:01,18.297
2015-04-28 02:02:01,17.171
2015-04-28 03:02:01,16.67
2015-04-28 04:02:01,16.232
2015-04-28 05:02:01,15.857000000000001
2015-04-28 06:02:01,15.669
2015-04-28 07:02:01,16.42
2015-04-28 08:02:01,16.795
2015-04-28 09:02:01,16.983
2015-04-28 10:02:01,17.171
2015-04-28 11:02:01,17.609
2015-04-28 12:02:01,18.047
2015-04-28 13:02:01,18.36
2015-04-28 14:02:01,18.548
2015-04-28 15:02:01,18.735
2015-04-28 16:02:01,19.048
2015-04-28 17:02:01,19.236
2015-04-28 18:02:01,19.236
2015-04-28 19:02:01,19.236
2015-04-28 20:02:01,19.111
2015-04-28 21:02:01,19.048
2015-04-28 22:02:01,18.798
2015-04-28 23:02:01,18.235
2015-04-29 00:02:01,17.797
2015-04-29 01:02:01,17.484
2015-04-29 02:02:01,17.171
2015-04-29 03:02:01,16.983
2015-04-29 04:02:01,16.858
2015-04-29 05:02:01,16.67
2015-04-29 06:02:01,16.608
2015-04-29 07:02:01,16.67
2015-04-29 08:02:01,16.545
2015-04-29 09:02:01,16.921
2015-04-29 10:02:01,17.484
2015-04-29 11:02:01,18.047
2015-04-29 12:02:01,18.61
2015-04-29 13:02:01,19.111
2015-04-29 14:02:01,19.298
2015-04-29 15:02:01,19.486
2015-04-29 16:02:01,19.674
2015-04-29 17:02:01,19.861
2015-04-29 18:02:01,19.986
2015-04-29 19:02:01,20.049
2015-04-29 20:02:01,20.049
2015-04-29 21:02:01,19.799
2015-04-29 22:02:01,19.486
2015-04-29 23:02:01,18.985
2015-04-30 00:02:01,18.485
2015-04-30 01:02:01,18.36
2015-04-30 02:02:01,18.297
2015-04-30 03:02:01,18.36
2015-04-30 04:02:01,17.797
2015-04-30 05:02:01,17.484
2015-04-30 06:02:01,17.108
2015-04-30 07:02:01,17.546
2015-04-30 08:02:01,18.923
2015-04-30 09:02:01,19.861
2015-04-30 10:02:01,19.986
2015-04-30 11:02:01,20.299
2015-04-30 12:02:01,20.424
2015-04-30 13:02:01,20.737
2015-04-30 14:02:01,21.05
2015-04-30 15:02:01,21.487
2015-04-30 16:02:01,21.988000000000003
2015-04-30 17:02:01,22.488000000000003
2015-04-30 18:02:01,22.8
2015-04-30 19:02:01,23.051
2015-04-30 20:02:01,23.176
2015-04-30 21:02:01,23.301
2015-04-30 22:02:01,23.426
2015-04-30 23:02:01,23.238000000000003
2015-05-01 00:02:01,22.8
2015-05-01 01:02:01,22.613000000000003
2015-05-01 02:02:01,22.113000000000003
2015-05-01 03:02:01,21.55
2015-05-01 04:02:01,21.175
2015-05-01 05:02:01,20.549
2015-05-01 06:02:01,19.799
2015-05-01 07:02:01,19.861
2015-05-01 08:02:01,20.237000000000002
2015-05-01 09:02:01,20.674
2015-05-01 10:02:01,21.112
2015-05-01 11:02:01,21.362
2015-05-01 12:02:01,21.175
2015-05-01 13:02:01,21.237
2015-05-01 14:02:01,21.362
2015-05-01 15:02:01,21.3
2015-05-01 16:02:01,21.3
2015-05-01 17:02:01,21.237
2015-05-01 18:02:01,21.175
2015-05-01 19:02:01,20.925
2015-05-01 20:02:01,20.612
2015-05-01 21:02:01,20.299
2015-05-01 22:02:01,19.736
2015-05-01 23:02:01,18.798
2015-05-02 00:02:01,18.235
2015-05-02 01:02:01,17.734
2015-05-02 02:02:01,17.984
2015-05-02 03:02:01,18.047
2015-05-02 04:02:01,18.172
2015-05-02 05:02:01,18.172
2015-05-02 06:02:01,18.297
2015-05-02 07:02:01,18.172
2015-05-02 08:02:01,18.11
2015-05-02 09:02:01,18.235
2015-05-02 10:02:01,18.61
2015-05-02 11:02:01,18.735
2015-05-02 12:02:01,19.048
2015-05-02 13:02:01,19.298
2015-05-02 14:02:01,19.361
2015-05-02 15:02:01,19.298
2015-05-02 16:02:01,19.361
2015-05-02 17:02:01,19.423
2015-05-02 18:02:01,19.361
2015-05-02 19:02:01,19.173
2015-05-02 20:02:01,18.673
2015-05-02 21:02:01,18.548
2015-05-02 22:02:01,18.548
2015-05-02 23:02:01,18.422
2015-05-03 00:02:01,18.235
2015-05-03 01:02:01,17.859
2015-05-03 02:02:01,17.546
2015-05-03 03:02:01,17.546
2015-05-03 04:02:01,17.484
2015-05-03 05:02:01,17.296
2015-05-03 06:02:01,17.171
2015-05-03 07:02:01,17.108
2015-05-03 08:02:01,17.108
2015-05-03 09:02:01,17.296
2015-05-03 10:02:01,17.797
2015-05-03 11:02:01,18.36
2015-05-03 12:02:01,18.548
2015-05-03 13:02:01,18.61
2015-05-03 14:02:01,18.485
2015-05-03 15:02:01,18.61
2015-05-03 16:02:01,18.61
2015-05-03 17:02:01,18.61
2015-05-03 18:02:01,18.548
2015-05-03 19:02:01,18.36
2015-05-03 20:02:01,18.235
2015-05-03 21:02:01,17.984
2015-05-03 22:02:01,17.859
2015-05-03 23:02:01,17.922
2015-05-04 00:02:01,17.922
2015-05-04 01:02:01,17.922
2015-05-04 02:02:01,17.859
2015-05-04 03:02:01,17.734
2015-05-04 04:02:01,17.609
2015-05-04 05:02:01,17.484
2015-05-04 06:02:01,17.234
2015-05-04 07:02:01,17.046
2015-05-04 08:02:01,16.921
2015-05-04 09:02:01,16.795
2015-05-04 10:02:01,16.795
2015-05-04 11:02:01,16.795
2015-05-04 12:02:01,16.858
2015-05-04 13:02:01,16.921
2015-05-04 14:02:01,17.108
2015-05-04 15:02:01,17.359
2015-05-04 16:02:01,17.546
2015-05-04 17:02:01,17.609
2015-05-04 18:02:01,17.734
2015-05-04 19:02:01,17.734
2015-05-04 20:02:01,17.672
2015-05-04 21:02:01,17.609
2015-05-04 22:02:01,17.546
2015-05-04 23:02:01,17.484
2015-05-05 00:02:01,17.234
2015-05-05 01:02:01,17.046
2015-05-05 02:02:01,16.795
2015-05-05 03:02:01,16.67
2015-05-05 04:02:01,16.42
2015-05-05 05:02:01,16.17
2015-05-05 06:02:01,15.919
2015-05-05 07:02:01,15.857000000000001
2015-05-05 08:02:01,15.857000000000001
2015-05-05 09:02:01,15.857000000000001
2015-05-05 10:02:01,16.044
2015-05-05 11:02:01,16.42
2015-05-05 12:02:01,16.733
2015-05-05 13:02:01,16.921
2015-05-05 14:02:01,17.171
2015-05-05 15:02:01,17.421
2015-05-05 16:02:01,17.546
2015-05-05 17:02:01,17.734
2015-05-05 18:02:01,17.797
2015-05-05 19:02:01,17.734
2015-05-05 20:02:01,17.609
2015-05-05 21:02:01,17.734
2015-05-05 22:02:01,17.484
2015-05-05 23:02:01,17.171
2015-05-06 00:02:01,16.921
2015-05-06 01:02:01,16.67
2015-05-06 02:02:01,16.42
2015-05-06 03:02:01,16.17
2015-05-06 04:02:01,15.857000000000001
2015-05-06 05:02:01,15.606
2015-05-06 06:02:01,15.544
2015-05-06 07:02:01,15.731
2015-05-06 08:02:01,16.295
2015-05-06 09:02:01,16.67
2015-05-06 10:02:01,16.921
2015-05-06 11:02:01,17.108
2015-05-06 12:02:01,17.359
2015-05-06 13:02:01,17.546
2015-05-06 14:02:01,17.734
2015-05-06 15:02:01,17.922
2015-05-06 16:02:01,18.11
2015-05-06 17:02:01,18.297
2015-05-06 18:02:01,18.36
2015-05-06 19:02:01,18.548
2015-05-06 20:02:01,18.86
2015-05-06 21:02:01,18.923
2015-05-06 22:02:01,19.048
2015-05-06 23:02:01,18.985
2015-05-07 00:02:01,18.798
2015-05-07 01:02:01,18.61
2015-05-07 02:02:01,18.422
2015-05-07 03:02:01,18.172
2015-05-07 04:02:01,17.984
2015-05-07 05:02:01,17.734
2015-05-07 06:02:01,17.546
2015-05-07 07:02:01,17.609
2015-05-07 08:02:01,17.171
2015-05-07 09:02:01,17.359
2015-05-07 10:02:01,18.11
2015-05-07 11:02:01,20.111
2015-05-07 12:02:01,19.361
2015-05-07 13:02:01,19.799
2015-05-07 14:02:01,20.424
2015-05-07 15:02:01,20.424
2015-05-07 16:02:01,20.362000000000002
2015-05-07 17:02:01,20.549
2015-05-07 18:02:01,21.3
2015-05-07 19:02:01,20.799
2015-05-07 20:02:01,19.799
2015-05-07 21:02:01,18.548
2015-05-07 22:02:01,17.108
2015-05-07 23:02:01,15.606
2015-05-08 00:02:01,14.165999999999999
2015-05-08 01:02:01,12.789000000000001
2015-05-08 02:02:01,11.536
2015-05-08 03:02:01,10.345999999999998
2015-05-08 04:02:01,9.281
2015-05-08 05:02:01,8.341000000000001
2015-05-08 06:02:01,7.527
2015-05-08 07:02:01,6.837000000000001
2015-05-08 08:02:01,6.586
2015-05-08 09:02:01,8.968
2015-05-08 10:02:01,11.097999999999999
2015-05-08 11:02:01,13.29
2015-05-08 12:02:01,15.857000000000001
2015-05-08 13:02:01,17.984
2015-05-08 14:02:01,19.361
2015-05-08 15:02:01,20.737
2015-05-08 16:02:01,21.237
2015-05-08 17:02:01,21.737
2015-05-08 18:02:01,22.738000000000003
2015-05-08 19:02:01,22.425
2015-05-08 20:02:01,21.612
2015-05-08 21:02:01,20.487
2015-05-08 22:02:01,19.173
2015-05-08 23:02:01,17.859
2015-05-09 00:02:01,16.545
2015-05-09 01:02:01,15.293
2015-05-09 02:02:01,14.040999999999999
2015-05-09 03:02:01,12.914000000000001
2015-05-09 04:02:01,11.85
2015-05-09 05:02:01,10.847000000000001
2015-05-09 06:02:01,9.97
2015-05-09 07:02:01,9.219
2015-05-09 08:02:01,8.78
2015-05-09 09:02:01,10.345999999999998
2015-05-09 10:02:01,12.037
2015-05-09 11:02:01,13.54
2015-05-09 12:02:01,15.419
2015-05-09 13:02:01,17.296
2015-05-09 14:02:01,19.048
2015-05-09 15:02:01,20.737
2015-05-09 16:02:01,21.55
2015-05-09 17:02:01,21.737
2015-05-09 18:02:01,21.362
2015-05-09 19:02:01,22.113000000000003
2015-05-09 20:02:01,22.8
2015-05-09 21:02:01,21.612
2015-05-09 22:02:01,20.549
2015-05-09 23:02:01,20.487
2015-05-10 00:02:01,20.299
2015-05-10 01:02:01,20.049
2015-05-10 02:02:01,19.861
2015-05-10 03:02:01,19.674
2015-05-10 04:02:01,19.548
2015-05-10 05:02:01,19.361
2015-05-10 06:02:01,19.173
2015-05-10 07:02:01,19.111
2015-05-10 08:02:01,18.985
2015-05-10 09:02:01,18.923
2015-05-10 10:02:01,18.422
2015-05-10 11:02:01,18.422
2015-05-10 12:02:01,18.36
2015-05-10 13:02:01,18.422
2015-05-10 14:02:01,18.798
2015-05-10 15:02:01,18.735
2015-05-10 16:02:01,18.923
2015-05-10 17:02:01,19.048
2015-05-10 18:02:01,19.111
2015-05-10 19:02:01,19.048
2015-05-10 20:02:01,18.923
2015-05-10 21:02:01,18.548
2015-05-10 22:02:01,18.36
2015-05-10 23:02:01,18.11
2015-05-11 00:02:01,17.734
2015-05-11 01:02:01,17.359
2015-05-11 02:02:01,16.983
2015-05-11 03:02:01,16.67
2015-05-11 04:02:01,16.107
2015-05-11 05:02:01,15.731
2015-05-11 06:02:01,15.669
2015-05-11 07:02:01,16.295
2015-05-11 08:02:01,16.483
2015-05-11 09:02:01,16.545
2015-05-11 10:02:01,16.795
2015-05-11 11:02:01,17.171
2015-05-11 12:02:01,17.546
2015-05-11 13:02:01,17.859
2015-05-11 14:02:01,18.047
2015-05-11 15:02:01,18.297
2015-05-11 16:02:01,18.485
2015-05-11 17:02:01,18.548
2015-05-11 18:02:01,18.735
2015-05-11 19:02:01,18.798
2015-05-11 20:02:01,18.673
2015-05-11 21:02:01,18.548
2015-05-11 22:02:01,18.297
2015-05-11 23:02:01,17.421
2015-05-12 00:02:01,16.483
2015-05-12 01:02:01,16.295
2015-05-12 02:02:01,16.232
2015-05-12 03:02:01,15.857000000000001
2015-05-12 04:02:01,15.606
2015-05-12 05:02:01,15.356
2015-05-12 06:02:01,15.231
2015-05-12 07:02:01,15.669
2015-05-12 08:02:01,17.922
2015-05-12 09:02:01,18.172
2015-05-12 10:02:01,17.922
2015-05-12 11:02:01,17.922
2015-05-12 12:02:01,18.172
2015-05-12 13:02:01,18.297
2015-05-12 14:02:01,18.548
2015-05-12 15:02:01,18.735
2015-05-12 16:02:01,18.798
2015-05-12 17:02:01,18.923
2015-05-12 18:02:01,19.048
2015-05-12 19:02:01,18.735
2015-05-12 20:02:01,18.548
2015-05-12 21:02:01,18.548
2015-05-12 22:02:01,18.235
2015-05-12 23:02:01,17.797
2015-05-13 00:02:01,17.484
2015-05-13 01:02:01,17.234
2015-05-13 02:02:01,16.983
2015-05-13 03:02:01,16.67
2015-05-13 04:02:01,16.295
2015-05-13 05:02:01,15.794
2015-05-13 06:02:01,15.794
2015-05-13 07:02:01,16.107
2015-05-13 08:02:01,16.545
2015-05-13 09:02:01,17.734
2015-05-13 10:02:01,17.484
2015-05-13 11:02:01,17.609
2015-05-13 12:02:01,17.797
2015-05-13 13:02:01,18.047
2015-05-13 14:02:01,18.297
2015-05-13 15:02:01,18.422
2015-05-13 16:02:01,18.673
2015-05-13 17:02:01,18.798
2015-05-13 18:02:01,18.798
2015-05-13 19:02:01,18.61
2015-05-13 20:02:01,18.735
2015-05-13 21:02:01,18.86
2015-05-13 22:02:01,18.798
2015-05-13 23:02:01,18.798
2015-05-14 00:02:01,18.61
2015-05-14 01:02:01,18.36
2015-05-14 02:02:01,18.36
2015-05-14 03:02:01,18.422
2015-05-14 04:02:01,18.422
2015-05-14 05:02:01,18.36
2015-05-14 06:02:01,17.922
2015-05-14 07:02:01,18.172
2015-05-14 08:02:01,18.61
2015-05-14 09:02:01,19.048
2015-05-14 10:02:01,18.923
2015-05-14 11:02:01,19.111
2015-05-14 12:02:01,19.361
2015-05-14 13:02:01,19.674
2015-05-14 14:02:01,19.799
2015-05-14 15:02:01,19.986
2015-05-14 16:02:01,20.049
2015-05-14 17:02:01,20.174
2015-05-14 18:02:01,19.986
2015-05-14 19:02:01,19.799
2015-05-14 20:02:01,19.736
2015-05-14 21:02:01,19.486
2015-05-14 22:02:01,19.173
2015-05-14 23:02:01,18.985
2015-05-15 00:02:01,19.111
2015-05-15 01:02:01,18.923
