date,2015_2ScienceCenter,2015_3Petes,2015_4Lowerwalker,2015_7Whitehouse,2015_8Tenmileconfluence,2015_9Hunters,2015_5Wilderness
2015-05-11 16:00:00,18.485,18.574,18.625,18.561,16.563,16.78,15.144
2015-05-11 17:00:00,18.548,18.699,18.688,18.686,16.688,16.906,15.019
2015-05-11 18:00:00,18.735,18.824,18.875,18.811,16.688,16.906,14.957
2015-05-11 19:00:00,18.798,18.824,18.938,18.749,16.438,16.906,14.831
2015-05-11 20:00:00,18.673,18.699,18.875,18.624,16.062,16.718,14.643
2015-05-11 21:00:00,18.548,18.636,18.813,18.498,15.749,16.53,14.456
2015-05-11 22:00:00,18.297,18.261,18.75,18.311,15.498,16.342,14.268
2015-05-11 23:00:00,17.421,17.195999999999998,18.124,17.622,15.248,16.090999999999998,14.017
2015-05-12 00:00:00,16.483,16.695,17.248,17.246,15.06,15.778,13.829
2015-05-12 01:00:00,16.295,16.633,17.061,17.121,14.872,15.527,13.640999999999998
2015-05-12 02:00:00,16.232,16.382,16.998,16.808,14.747,15.214,13.515999999999998
2015-05-12 03:00:00,15.857,16.132,16.622,16.495,14.622,15.026,13.328
2015-05-12 04:00:00,15.606,15.819,16.435,16.307000000000002,14.496,14.838,13.203
2015-05-12 05:00:00,15.356,15.630999999999998,16.309,16.055999999999994,14.309,14.649,13.078
2015-05-12 06:00:00,15.231,15.568,16.247,15.994000000000002,14.183,14.461,12.952
2015-05-12 07:00:00,15.669,16.257,16.497,16.62,14.058,14.336,12.89
2015-05-12 08:00:00,17.922,17.885,17.499000000000002,17.81,13.933,14.211,12.827
2015-05-12 09:00:00,18.172,17.822,18.062,17.81,13.933,14.148,12.764
2015-05-12 10:00:00,17.922,17.885,18.062,17.935,13.933,14.211,12.827
2015-05-12 11:00:00,17.922,18.01,18.187,18.06,14.183,14.336,12.952
2015-05-12 12:00:00,18.172,18.198,18.437,18.311,14.496,14.649,13.015
2015-05-12 13:00:00,18.297,18.386,18.625,18.498,14.81,14.963,13.14
2015-05-12 14:00:00,18.548,18.636,18.813,18.749,15.123,15.214,13.640999999999998
2015-05-12 15:00:00,18.735,18.761,18.938,18.811,15.436,15.464,13.767
2015-05-12 16:00:00,18.798,18.824,19.0,18.874,15.624,15.715,13.892
2015-05-12 17:00:00,18.923,19.012,19.063,19.124,15.874,15.903,13.829
2015-05-12 18:00:00,19.048,19.012,19.251,18.874,15.999,15.966,13.767
2015-05-12 19:00:00,18.735,18.761,19.0,18.624,15.874,16.090999999999998,13.640999999999998
2015-05-12 20:00:00,18.548,18.761,18.875,18.749,15.498,16.028,13.515999999999998
2015-05-12 21:00:00,18.548,18.699,18.813,18.624,15.123,15.903,13.390999999999998
2015-05-12 22:00:00,18.235,18.511,18.688,18.436,14.872,15.715,13.203
2015-05-12 23:00:00,17.797,18.073,18.437,18.123,14.684,15.527,13.015
2015-05-13 00:00:00,17.484,17.885,18.25,17.872,14.496,15.276,12.89
2015-05-13 01:00:00,17.234,17.697,17.999000000000006,17.684,14.371,15.026,12.764
2015-05-13 02:00:00,16.983,17.447,17.749000000000006,17.371,14.183,14.775,12.639
2015-05-13 03:00:00,16.67,17.070999999999998,17.561,17.184,14.121,14.524,12.577
2015-05-13 04:00:00,16.295,16.758,17.373,16.745,13.933,14.336,12.451
2015-05-13 05:00:00,15.794,16.508,16.873,16.557000000000002,13.745,14.148,12.389
2015-05-13 06:00:00,15.794,16.382,16.748,16.745,13.557,13.96,12.263
2015-05-13 07:00:00,16.107,16.633,17.061,16.996,13.369000000000002,13.834,12.201
2015-05-13 08:00:00,16.545,17.322,17.436,18.248,13.244000000000002,13.709,12.138
2015-05-13 09:00:00,17.734,17.572,18.375,17.935,13.244000000000002,13.646,12.138
2015-05-13 10:00:00,17.484,17.572,18.25,17.935,13.369000000000002,13.646,12.201
2015-05-13 11:00:00,17.609,17.822,18.124,18.06,13.557,13.772,12.201
2015-05-13 12:00:00,17.797,18.01,18.25,18.311,14.058,14.085,12.451
2015-05-13 13:00:00,18.047,18.198,18.5,18.436,14.559,14.461,12.952
2015-05-13 14:00:00,18.297,18.448,18.688,18.624,14.935,14.838,13.265999999999998
2015-05-13 15:00:00,18.422,18.574,18.813,18.874,15.311,15.339,13.704
2015-05-13 16:00:00,18.673,18.699,18.938,19.062,15.498,15.527,13.829
2015-05-13 17:00:00,18.798,18.824,19.126,19.062,15.686,15.715,13.829
2015-05-13 18:00:00,18.798,18.824,19.251,18.874,15.624,15.778,13.767
2015-05-13 19:00:00,18.61,18.761,19.126,18.874,15.373,15.715,13.704
2015-05-13 20:00:00,18.735,18.886,19.188,18.999,15.06,15.59,13.515999999999998
2015-05-13 21:00:00,18.86,19.012,19.251,18.937,14.747,15.527,13.328
2015-05-13 22:00:00,18.798,18.949,19.251,18.937,14.496,15.339,13.14
2015-05-13 23:00:00,18.798,18.949,19.251,18.811,14.246,15.088,12.89
2015-05-14 00:00:00,18.61,18.824,19.126,18.624,14.058,14.838,12.639
2015-05-14 01:00:00,18.36,18.699,19.0,18.561,13.87,14.587,12.514
2015-05-14 02:00:00,18.36,18.699,19.0,18.624,13.745,14.336,12.389
2015-05-14 03:00:00,18.422,18.699,18.938,18.561,13.557,14.085,12.263
2015-05-14 04:00:00,18.422,18.636,18.938,18.498,13.432,13.834,12.075
2015-05-14 05:00:00,18.36,18.574,18.875,18.185,13.244000000000002,13.646,11.95
2015-05-14 06:00:00,17.922,18.198,18.562,18.185,13.056,13.458,11.887
2015-05-14 07:00:00,18.172,18.511,18.562,18.498,12.931,13.333,11.825
2015-05-14 08:00:00,18.61,19.199,18.875,19.375,12.805,13.207,11.762
2015-05-14 09:00:00,19.048,18.949,19.188,18.999,12.805,13.145,11.762
2015-05-14 10:00:00,18.923,19.074,19.126,19.187,12.868,13.145,11.762
2015-05-14 11:00:00,19.111,19.262,19.313,19.5,13.119000000000002,13.27,11.825
2015-05-14 12:00:00,19.361,19.575,19.626,19.813,13.181,13.333,11.887
2015-05-14 13:00:00,19.674,19.825,19.939,19.938,13.369000000000002,13.521,12.013
2015-05-14 14:00:00,19.799,19.95,20.064,20.126,13.682,13.772,12.138
2015-05-14 15:00:00,19.986,20.138,20.252,20.188,14.121,14.023,12.263
2015-05-14 16:00:00,20.049,20.201,20.377,20.313,14.309,14.336,12.451
2015-05-14 17:00:00,20.174,20.263,20.439,20.251,14.434,14.587,12.514
2015-05-14 18:00:00,19.986,20.075,20.314,20.063,14.434,14.712,12.451
2015-05-14 19:00:00,19.799,20.013,20.127,19.938,14.309,14.649,12.451
2015-05-14 20:00:00,19.736,19.95,20.001,19.688,14.121,14.587,12.326
2015-05-14 21:00:00,19.486,19.763,19.751,19.375,13.933,14.524,12.263
2015-05-14 22:00:00,19.173,19.575,19.501,19.187,13.808,14.461,12.138
2015-05-14 23:00:00,18.985,19.45,19.313,19.187,13.682,14.273,12.075
2015-05-15 00:00:00,19.111,19.512,19.501,19.124,13.62,14.148,12.013
2015-05-15 01:00:00,18.923,19.387,19.313,18.874,13.557,14.023,11.95
2015-05-15 02:00:00,18.86,19.262,19.126,18.624,13.494000000000002,13.897,11.825
2015-05-15 03:00:00,18.735,19.137,18.875,18.561,13.432,13.709,11.762
2015-05-15 04:00:00,18.548,19.012,18.813,18.373,13.369000000000002,13.646,11.699000000000002
2015-05-15 05:00:00,18.422,18.761,18.562,17.935,13.306,13.521,11.637
2015-05-15 06:00:00,18.047,18.511,18.187,17.872,13.181,13.458,11.574000000000002
2015-05-15 07:00:00,17.984,18.448,18.124,17.998,13.119000000000002,13.395,11.511
2015-05-15 08:00:00,18.047,18.386,18.25,18.06,13.056,13.333,11.511
2015-05-15 09:00:00,17.984,18.323,18.312,18.06,13.056,13.27,11.511
2015-05-15 10:00:00,17.922,17.948,18.25,17.747,13.244000000000002,13.333,11.699000000000002
2015-05-15 11:00:00,17.421,17.635,17.311,17.747,13.682,13.646,11.825
2015-05-15 12:00:00,17.546,19.074,17.749000000000006,19.187,14.183,14.023,12.389
2015-05-15 13:00:00,19.298,20.826,19.751,20.626,14.684,14.587,12.764
2015-05-15 14:00:00,20.549,21.139,20.564,21.127,15.185,15.214,13.454
2015-05-15 15:00:00,20.799,20.951,20.627,19.562,15.749,15.778,13.767
2015-05-15 16:00:00,18.798,19.137,18.75,19.312,16.062,16.215999999999998,13.829
2015-05-15 17:00:00,19.236,19.575,19.376,19.938,16.375,16.467,13.892
2015-05-15 18:00:00,19.924,20.013,20.064,19.813,16.563,16.655,13.829
2015-05-15 19:00:00,19.799,19.575,19.563,18.811,16.438,16.718,13.704
2015-05-15 20:00:00,18.798,18.636,18.375,17.497,16.062,16.655,13.579
2015-05-15 21:00:00,17.484,17.384,16.81,15.931,15.686,16.467,13.390999999999998
2015-05-15 22:00:00,15.982,15.880999999999998,15.183,14.428,15.498,16.342,13.14
2015-05-15 23:00:00,14.542,14.503,13.68,13.174,15.311,16.090999999999998,12.952
2015-05-16 00:00:00,13.29,13.313,12.49,12.046,15.123,15.84,12.764
2015-05-16 01:00:00,12.163,12.185,11.425,10.98,14.997,15.59,12.639
2015-05-16 02:00:00,11.161,11.182,10.423,10.04,14.872,15.339,12.514
2015-05-16 03:00:00,10.158,10.241,9.483,9.162,14.747,15.151,12.451
2015-05-16 04:00:00,9.281,9.363,8.668,8.346,14.622,14.963,12.326
2015-05-16 05:00:00,8.467,8.547,7.916,7.6560000000000015,14.371,14.775,12.263
2015-05-16 06:00:00,7.777,7.857,7.226,7.154,14.183,14.649,12.201
2015-05-16 07:00:00,7.212999999999999,7.417999999999998,6.7879999999999985,7.342,13.933,14.461,12.138
2015-05-16 08:00:00,7.588999999999999,8.736,7.916,11.294,13.808,14.336,12.075
2015-05-16 09:00:00,12.288,13.626,13.805,15.179,13.682,14.273,12.075
2015-05-16 10:00:00,15.919,15.568,16.122,16.244,13.995,14.336,12.201
2015-05-16 11:00:00,16.608,16.758,16.81,17.371,14.371,14.587,12.389
2015-05-16 12:00:00,17.546,17.572,17.624000000000006,18.123,14.747,14.9,12.389
2015-05-16 13:00:00,18.235,18.198,18.375,18.436,15.311,15.214,13.14
2015-05-16 14:00:00,18.548,18.511,18.625,18.561,15.749,15.778,13.892
2015-05-16 15:00:00,18.61,18.574,18.625,18.436,16.25,16.342,14.393
2015-05-16 16:00:00,18.485,18.386,18.437,18.248,16.563,16.78,14.518
2015-05-16 17:00:00,18.235,18.323,18.25,18.436,16.813,16.968,14.518
2015-05-16 18:00:00,18.485,18.448,18.5,18.248,16.938,17.031,14.518
2015-05-16 19:00:00,18.235,18.135,18.062,17.497,16.750999999999998,17.094,14.393
2015-05-16 20:00:00,17.484,17.447,17.123,16.557000000000002,16.438,17.031,14.268
2015-05-16 21:00:00,16.545,16.508,15.996,15.367,16.125,16.906,14.142
2015-05-16 22:00:00,15.419,15.443,14.682,14.302,15.812,16.718,13.892
2015-05-16 23:00:00,14.292,14.441,13.617,13.3,15.624,16.53,13.704
2015-05-17 00:00:00,13.29,13.438,12.615,12.36,15.436,16.279,13.515999999999998
2015-05-17 01:00:00,12.351,12.498,11.675999999999998,11.419,15.311,16.028,13.390999999999998
2015-05-17 02:00:00,11.474,11.683,10.861,10.73,15.185,15.778,13.265999999999998
2015-05-17 03:00:00,10.722,10.993,10.235,10.291,15.123,15.527,13.203
2015-05-17 04:00:00,10.284,10.554,9.921,10.04,15.06,15.402,13.14
2015-05-17 05:00:00,10.033,10.241,9.796,9.852,14.935,15.214,13.14
2015-05-17 06:00:00,9.908,10.053,9.671,9.726,14.81,15.151,13.078
2015-05-17 07:00:00,9.782,9.927,9.671,9.789,14.684,15.026,13.078
2015-05-17 08:00:00,9.845,9.99,9.859,10.103,14.559,14.963,13.14
2015-05-17 09:00:00,10.158,10.429,10.297,11.106,14.559,14.963,13.14
2015-05-17 10:00:00,11.411,11.934,11.738,13.112,14.684,15.026,13.328
2015-05-17 11:00:00,13.54,14.002,13.868,15.117,14.997,15.214,13.390999999999998
2015-05-17 12:00:00,15.481,15.693,15.746,16.62,15.498,15.527,13.515999999999998
2015-05-17 13:00:00,16.921,16.883,17.123,17.371,16.062,16.028,14.08
2015-05-17 14:00:00,17.546,17.447,17.686,17.559,16.563,16.592,14.706
2015-05-17 15:00:00,17.609,17.572,17.686,17.559,17.000999999999998,17.094,15.019
2015-05-17 16:00:00,17.672,17.572,17.686,17.559,17.250999999999998,17.532,15.144
2015-05-17 17:00:00,17.546,17.572,17.624000000000006,17.747,17.564,17.72,15.144
2015-05-17 18:00:00,17.859,17.885,18.124,17.998,17.69,17.845,15.082
2015-05-17 19:00:00,17.984,17.885,18.124,17.622,17.502,17.845,15.082
2015-05-17 20:00:00,17.421,17.322,17.186,16.62,17.125999999999998,17.783,14.957
2015-05-17 21:00:00,16.357,16.382,15.809,15.367,16.750999999999998,17.657,14.831
2015-05-17 22:00:00,15.106,15.255,14.369000000000002,14.302,16.5,17.469,14.643
2015-05-17 23:00:00,14.041,14.315,13.367,13.425,16.25,17.219,14.393
2015-05-18 00:00:00,13.227,13.501,12.553,12.736,16.062,16.968,14.268
2015-05-18 01:00:00,12.538,12.749,11.925999999999998,12.046,15.937,16.718,14.142
2015-05-18 02:00:00,11.912,12.185,11.362,11.545,15.812,16.53,14.017
2015-05-18 03:00:00,11.474,11.683,10.987,11.231,15.749,16.279,13.955
2015-05-18 04:00:00,11.161,11.37,10.736,10.98,15.686,16.090999999999998,13.955
2015-05-18 05:00:00,10.91,11.119000000000002,10.611,10.792,15.561,15.903,13.892
2015-05-18 06:00:00,10.722,10.868,10.485,10.604,15.436,15.778,13.892
2015-05-18 07:00:00,10.597,10.743,10.423,10.604,15.311,15.715,13.829
2015-05-18 08:00:00,10.597,10.805,10.611,11.482,15.248,15.652,13.829
2015-05-18 09:00:00,12.288,13.062,13.492,14.553,15.185,15.59,13.955
2015-05-18 10:00:00,15.168,14.879,15.996,15.305,15.373,15.715,13.955
2015-05-18 11:00:00,15.857,15.630999999999998,15.871,15.994000000000002,15.686,15.903,14.142
2015-05-18 12:00:00,16.67,16.445,16.56,16.808,15.999,16.154,14.205
2015-05-18 13:00:00,17.296,16.883,17.061,16.871,16.125,16.404,14.581
2015-05-18 14:00:00,17.046,16.695,16.935,16.683,16.125,16.592,14.831
2015-05-18 15:00:00,16.733,16.633,16.685,16.683,16.312,16.78,14.894
2015-05-18 16:00:00,16.795,16.758,16.622,16.745,16.5,16.843,14.957
2015-05-18 17:00:00,16.983,16.883,16.748,16.871,16.5,16.906,14.957
2015-05-18 18:00:00,16.983,16.883,16.81,16.808,16.5,16.968,15.082
2015-05-18 19:00:00,16.858,16.820999999999998,16.81,16.62,16.438,16.906,15.019
2015-05-18 20:00:00,16.608,16.508,16.622,16.244,16.312,16.78,14.957
2015-05-18 21:00:00,16.044,16.069000000000006,16.122,15.681,16.125,16.718,14.894
2015-05-18 22:00:00,15.231,15.38,15.37,14.866,15.937,16.53,14.706
2015-05-18 23:00:00,14.417,14.691,14.557,14.052,15.749,16.404,14.518
2015-05-19 00:00:00,13.478,13.939,13.68,13.237,15.624,16.215999999999998,14.33
2015-05-19 01:00:00,12.664,13.125,12.866,12.422,15.436,16.028,14.205
2015-05-19 02:00:00,11.85,12.373,11.989,11.67,15.311,15.84,14.017
2015-05-19 03:00:00,11.161,11.683,11.3,11.106,15.123,15.652,13.892
2015-05-19 04:00:00,10.659,11.182,10.736,10.667,15.06,15.464,13.829
2015-05-19 05:00:00,10.345999999999998,10.805,10.423,10.416,14.935,15.339,13.704
2015-05-19 06:00:00,10.158,10.492,10.172,10.228,14.872,15.214,13.579
2015-05-19 07:00:00,10.033,10.304,10.047,10.103,14.81,15.088,13.515999999999998
2015-05-19 08:00:00,10.096,10.429,10.047,10.416,14.747,15.026,13.515999999999998
2015-05-19 09:00:00,10.785,11.432,10.924,12.36,14.81,15.026,13.515999999999998
2015-05-19 10:00:00,13.29,13.501,13.429,14.678,15.123,15.214,13.704
2015-05-19 11:00:00,15.794,16.695,17.373,16.745,15.498,15.464,13.704
2015-05-19 12:00:00,17.484,17.259,17.937,17.81,15.874,15.652,13.892
2015-05-19 13:00:00,19.048,19.137,20.001,19.562,16.375,15.966,14.769
2015-05-19 14:00:00,20.424,21.139,21.065,21.189,16.875999999999998,16.279,15.207
2015-05-19 15:00:00,22.113000000000003,21.89,21.753,22.002,17.439,16.78,15.645
2015-05-19 16:00:00,22.363000000000003,23.64,23.253,23.128,17.69,17.281,15.708
2015-05-19 17:00:00,23.301,24.141,24.066,23.128,18.003,17.657,15.708
2015-05-19 18:00:00,23.238000000000003,24.141,23.816,22.628,18.19,17.908,15.645
2015-05-19 19:00:00,22.613000000000003,22.64,22.566,21.439,18.128,18.033,15.52
2015-05-19 20:00:00,20.925,20.639,20.439,19.938,17.752,18.033,15.332
2015-05-19 21:00:00,19.111,18.824,18.437,18.436,17.377,17.971,15.207
2015-05-19 22:00:00,17.546,17.447,16.998,17.246,17.064,17.845,15.019
2015-05-19 23:00:00,16.42,16.508,16.059,16.307000000000002,16.875999999999998,17.657,14.769
2015-05-20 00:00:00,15.669,15.693,15.37,15.555,16.688,17.469,14.581
2015-05-20 01:00:00,15.106,15.13,14.807,14.992,16.563,17.219,14.456
2015-05-20 02:00:00,14.605,14.628,14.431,14.553,16.438,16.968,14.393
2015-05-20 03:00:00,14.229,14.253,14.056,14.177,16.312,16.78,14.393
2015-05-20 04:00:00,13.916,13.939,13.805,13.864,16.25,16.592,14.33
2015-05-20 05:00:00,13.666,13.689,13.617,13.675999999999998,16.187,16.467,14.33
2015-05-20 06:00:00,13.54,13.563,13.492,13.55,16.062,16.342,14.268
2015-05-20 07:00:00,13.478,13.563,13.492,13.55,15.874,16.215999999999998,14.268
2015-05-20 08:00:00,13.54,13.689,13.617,13.675999999999998,15.812,16.154,14.268
2015-05-20 09:00:00,13.728,13.877,13.868,13.800999999999998,15.812,16.154,14.268
2015-05-20 10:00:00,13.853,14.127,14.056,13.989,15.937,16.279,14.33
2015-05-20 11:00:00,14.104,14.503,14.431,14.365,16.187,16.404,14.33
2015-05-20 12:00:00,14.605,15.13,15.057,14.866,16.563,16.718,14.518
2015-05-20 13:00:00,15.106,15.693,15.621,15.43,17.125999999999998,17.156,15.332
2015-05-20 14:00:00,15.731,16.382,16.309,15.994000000000002,17.439,17.532,15.708
2015-05-20 15:00:00,16.232,16.758,16.685,16.557000000000002,17.815,18.033,15.958
2015-05-20 16:00:00,16.983,18.636,18.124,18.123,18.003,18.284,16.146
2015-05-20 17:00:00,18.548,19.575,19.563,18.436,18.19,18.472,16.146
2015-05-20 18:00:00,18.798,19.262,19.188,18.436,18.315,18.472,16.084
2015-05-20 19:00:00,18.61,18.824,18.813,17.998,18.065,18.472,15.958
2015-05-20 20:00:00,17.859,17.697,17.624000000000006,17.121,17.752,18.346,15.833
2015-05-20 21:00:00,16.733,16.508,16.309,16.182000000000002,17.377,18.221,15.645
2015-05-20 22:00:00,15.669,15.630999999999998,15.308,15.367,17.125999999999998,18.033,15.395
2015-05-20 23:00:00,14.918,14.816,14.557,14.741,16.875999999999998,17.783,15.207
2015-05-21 00:00:00,14.292,14.315,14.056,14.24,16.750999999999998,17.595,15.019
2015-05-21 01:00:00,13.916,13.939,13.743,13.864,16.625,17.407,14.894
2015-05-21 02:00:00,13.666,13.689,13.555,13.613,16.5,17.156,14.769
2015-05-21 03:00:00,13.415,13.375,13.304,13.3,16.375,16.968,14.706
2015-05-21 04:00:00,13.165,13.187,13.054,13.174,16.312,16.718,14.643
2015-05-21 05:00:00,13.039,13.125,13.054,13.049,16.187,16.592,14.518
2015-05-21 06:00:00,12.977,12.999,12.991,12.924,16.062,16.467,14.456
2015-05-21 07:00:00,12.852,12.937,12.866,12.924,15.937,16.342,14.393
2015-05-21 08:00:00,12.852,12.999,12.928,12.986,15.812,16.215999999999998,14.393
2015-05-21 09:00:00,12.977,13.25,13.179,13.3,15.749,16.215999999999998,14.456
2015-05-21 10:00:00,13.415,14.065,13.868,14.052,15.999,16.279,14.518
2015-05-21 11:00:00,14.354,15.318,15.12,15.179,16.312,16.467,14.518
2015-05-21 12:00:00,15.669,17.134,16.748,16.745,16.750999999999998,16.718,14.643
2015-05-21 13:00:00,17.296,18.824,18.5,18.123,17.064,16.968,15.207
2015-05-21 14:00:00,18.735,20.075,19.814,19.312,17.502,17.532,15.896
2015-05-21 15:00:00,19.924,21.139,20.877,20.188,17.94,18.096,16.271
2015-05-21 16:00:00,20.737,22.452,21.878,21.94,18.19,18.409,16.522000000000002
2015-05-21 17:00:00,22.238000000000003,24.203000000000007,23.629,22.628,18.503,18.659,16.459
2015-05-21 18:00:00,23.113000000000003,24.391,24.066,22.565,18.628,18.722,16.334
2015-05-21 19:00:00,22.8,23.078000000000007,23.003,21.752,18.566,18.722,16.209
2015-05-21 20:00:00,21.487,21.327,21.19,20.438,18.253,18.659,16.084
2015-05-21 21:00:00,19.861,19.575,19.313,19.062,17.815,18.597,15.896
2015-05-21 22:00:00,18.297,18.135,17.749000000000006,17.81,17.502,18.409,15.645
2015-05-21 23:00:00,17.046,17.008,16.56,16.808,17.250999999999998,18.221,15.395
2015-05-22 00:00:00,16.17,16.194000000000006,15.809,16.119,17.064,18.033,15.27
2015-05-22 01:00:00,15.606,15.630999999999998,15.308,15.493,16.938,17.783,15.144
2015-05-22 02:00:00,15.043,15.004,14.807,14.866,16.875999999999998,17.532,15.019
2015-05-22 03:00:00,14.417,14.441,14.181,14.365,16.750999999999998,17.344,14.957
2015-05-22 04:00:00,13.979,14.002,13.805,13.989,16.688,17.156,14.894
2015-05-22 05:00:00,13.666,13.751,13.617,13.800999999999998,16.625,16.968,14.831
2015-05-22 06:00:00,13.603,13.689,13.617,13.675999999999998,16.5,16.78,14.831
2015-05-22 07:00:00,13.603,13.751,13.68,13.800999999999998,16.375,16.718,14.769
2015-05-22 08:00:00,13.791,14.127,14.056,14.114,16.312,16.655,14.769
2015-05-22 09:00:00,14.229,14.754,14.619000000000002,14.678,16.375,16.655,14.769
2015-05-22 10:00:00,14.918,15.568,15.433,15.367,16.563,16.78,14.957
2015-05-22 11:00:00,15.669,16.508,16.309,16.119,16.938,17.031,15.082
2015-05-22 12:00:00,16.483,17.259,17.123,16.871,17.189,17.344,15.144
2015-05-22 13:00:00,17.234,18.073,17.937,17.559,17.250999999999998,17.595,16.146
2015-05-22 14:00:00,17.922,18.574,18.5,17.998,17.439,17.971,16.459
2015-05-22 15:00:00,18.235,18.824,18.75,18.248,18.128,18.284,16.897000000000002
2015-05-22 16:00:00,18.422,18.886,18.813,18.436,18.441,18.534,16.96
2015-05-22 17:00:00,18.548,19.45,19.0,19.187,18.816,18.785,16.897000000000002
2015-05-22 18:00:00,19.423,20.138,20.127,19.249,19.004,18.972,16.835
2015-05-22 19:00:00,19.361,19.637,19.563,18.811,18.941,19.035,16.71
2015-05-22 20:00:00,18.735,18.574,18.562,18.06,18.566,18.972,16.584
2015-05-22 21:00:00,17.672,17.509,17.311,17.184,18.19,18.91,16.397000000000002
2015-05-22 22:00:00,16.67,16.57,16.309,16.37,17.877,18.722,16.146
2015-05-22 23:00:00,15.919,15.880999999999998,15.621,15.806,17.564,18.534,15.833
2015-05-23 00:00:00,15.356,15.38,15.12,15.305,17.377,18.284,15.645
2015-05-23 01:00:00,14.918,14.942,14.744000000000002,14.929,17.189,18.033,15.52
2015-05-23 02:00:00,14.605,14.628,14.494000000000002,14.553,17.000999999999998,17.783,15.332
2015-05-23 03:00:00,14.354,14.315,14.181,14.24,16.875999999999998,17.469,15.27
2015-05-23 04:00:00,13.979,13.939,13.868,13.864,16.688,17.219,15.144
2015-05-23 05:00:00,13.666,13.626,13.492,13.488,16.5,17.031,15.019
2015-05-23 06:00:00,13.29,13.25,13.116,13.174,16.312,16.78,14.957
2015-05-23 07:00:00,12.977,13.062,12.928,13.049,16.125,16.592,14.831
2015-05-23 08:00:00,12.914,13.062,12.928,13.049,15.937,16.404,14.769
2015-05-23 09:00:00,12.977,13.125,13.116,13.112,15.874,16.342,14.769
2015-05-23 10:00:00,13.165,13.438,13.367,13.425,16.125,16.467,14.894
2015-05-23 11:00:00,13.54,14.065,13.93,13.989,16.5,16.655,14.957
2015-05-23 12:00:00,14.229,14.942,14.807,14.804,16.938,17.031,15.082
2015-05-23 13:00:00,15.168,16.257,15.934,15.931,17.439,17.532,15.771
2015-05-23 14:00:00,16.357,17.635,17.373,17.121,17.877,18.033,16.459
2015-05-23 15:00:00,17.609,18.886,18.625,18.498,18.378,18.534,16.835
2015-05-23 16:00:00,19.173,21.514,20.815,21.314,18.628,18.91,16.835
2015-05-23 17:00:00,21.925,24.391,23.691,22.941,18.941,19.098,16.835
2015-05-23 18:00:00,23.613000000000003,25.453000000000007,25.004,23.691,19.192,19.223,16.772000000000002
2015-05-23 19:00:00,24.113000000000003,24.891,24.816,23.316,19.129,19.286,16.71
2015-05-23 20:00:00,23.301,23.078000000000007,23.128,21.877,18.816,19.223,16.584
2015-05-23 21:00:00,21.362,20.764,20.564,20.063,18.378,19.098,16.459
2015-05-23 22:00:00,19.173,18.886,18.312,18.498,18.065,18.972,16.209
2015-05-23 23:00:00,17.546,17.447,16.873,17.184,17.815,18.722,15.958
2015-05-24 00:00:00,16.357,16.32,15.871,16.182000000000002,17.627,18.534,15.708
2015-05-24 01:00:00,15.481,15.505,15.12,15.43,17.439,18.284,15.583
2015-05-24 02:00:00,14.918,14.942,14.619000000000002,14.866,17.314,18.033,15.395
2015-05-24 03:00:00,14.417,14.503,14.243,14.428,17.125999999999998,17.783,15.27
2015-05-24 04:00:00,14.041,14.065,13.868,13.989,17.000999999999998,17.532,15.144
2015-05-24 05:00:00,13.666,13.689,13.492,13.613,16.813,17.281,15.019
2015-05-24 06:00:00,13.415,13.438,13.242,13.362,16.688,17.094,14.894
2015-05-24 07:00:00,13.165,13.313,13.116,13.3,16.5,16.968,14.831
2015-05-24 08:00:00,13.227,13.375,13.304,13.362,16.375,16.78,14.769
2015-05-24 09:00:00,13.415,13.626,13.555,13.613,16.312,16.718,14.769
2015-05-24 10:00:00,13.666,14.065,13.93,13.925999999999998,16.563,16.906,14.894
2015-05-24 11:00:00,14.041,14.441,14.369000000000002,14.24,16.938,17.094,15.082
2015-05-24 12:00:00,14.417,15.004,14.807,14.741,17.377,17.469,15.082
2015-05-24 13:00:00,14.98,15.819,15.621,15.555,17.94,18.033,15.958
2015-05-24 14:00:00,15.857,16.820999999999998,16.622,16.37,18.503,18.597,16.71
2015-05-24 15:00:00,16.733,17.948,17.624000000000006,17.434,19.066,19.16,17.398
2015-05-24 16:00:00,17.859,19.262,18.875,18.498,19.379,19.599,17.461
2015-05-24 17:00:00,18.923,19.637,19.626,18.624,19.692,19.912,17.461
2015-05-24 18:00:00,18.798,19.012,19.0,18.123,19.942,20.037,17.398
2015-05-24 19:00:00,18.047,17.948,17.874000000000006,17.309,19.942,20.037,17.336
2015-05-24 20:00:00,16.983,16.758,16.622,16.37,19.63,19.974,17.21
2015-05-24 21:00:00,15.857,15.755999999999998,15.496,15.493,19.192,19.849,17.085
2015-05-24 22:00:00,14.98,14.942,14.619000000000002,14.804,18.879,19.724,16.835
2015-05-24 23:00:00,14.292,14.315,14.056,14.24,18.566,19.599,16.584
2015-05-25 00:00:00,13.916,13.939,13.743,13.925999999999998,18.315,19.411,16.334
2015-05-25 01:00:00,13.603,13.689,13.492,13.613,18.128,19.16,16.146
2015-05-25 02:00:00,13.415,13.438,13.304,13.362,17.94,18.847,16.021
2015-05-25 03:00:00,13.165,13.187,13.054,13.112,17.815,18.597,15.896
2015-05-25 04:00:00,12.914,12.937,12.866,12.798,17.69,18.346,15.771
2015-05-25 05:00:00,12.664,12.623,12.553,12.548,17.564,18.096,15.645
