date,2017_30_b_elder,2017_40_t_gaugepool,2017_18_b_edells,2017_13_au_elder_eoe,2017_26_rgrove,2017_23_u_lwalker,2017_24_t_whitehouse,2017_34_t_tenmilepool,2017_36_t_hunters,2017_17_b_merganser,2017_39_u_gaugepool,2017_7_t_wld,2017_10_uwld_dskunk,2017_11_u_fox,2017_32_u_skunk,2017_1_uskunk_bedell
2017-08-10 04:00:00,19.331,19.702,20.141,20.203,20.395,20.665,22.781,22.729,23.426,15.197,19.606,21.186,20.703000000000007,20.999,20.282,20.272
2017-08-10 05:00:00,19.143,19.514,19.954,20.015,20.208,20.415,22.656,22.479,23.238000000000003,14.947,19.355,20.998,20.515,20.811,20.094,20.084
2017-08-10 06:00:00,18.956,19.264,19.766,19.827,20.02,20.227,22.593000000000004,22.229,23.05,14.509,19.105,20.873,20.265,20.561,19.907,19.897
2017-08-10 07:00:00,18.768,19.076,19.578,19.64,19.832,20.039,22.406,22.041,22.925,14.509,18.917,20.748,20.077,20.311,19.719,19.709
2017-08-10 08:00:00,18.643,18.888,19.39,19.514,19.707,19.851,22.281,21.854,22.8,15.26,18.667,20.748,19.889,20.186,19.594,19.521
2017-08-10 09:00:00,18.517,18.7,19.39,19.389,19.519,19.789,22.218000000000004,21.666,22.675,16.887999999999998,18.604,20.873,19.764,20.124,19.406,19.459
2017-08-10 10:00:00,18.58,18.7,19.578,19.452,19.519,19.851,22.468000000000004,21.791,22.738000000000003,19.829,18.667,20.936,19.827,20.249,19.344,19.521
2017-08-10 11:00:00,19.394,18.826,19.828,20.328,19.957,20.164,22.656,22.292,22.988000000000003,24.769,18.792,21.186,20.265,20.374,19.406,19.771
2017-08-10 12:00:00,19.832,19.013,20.579,21.017,20.395,21.353,22.906,22.917,23.738000000000003,43.49,19.042,21.561,21.078000000000007,21.062,19.594,20.147
2017-08-10 13:00:00,20.082,19.264,21.08,21.455,20.833,21.729,23.969,23.542,24.363000000000003,32.64,19.293,21.123,22.016,24.0,20.032,20.71
2017-08-10 14:00:00,19.957,19.64,21.643,22.205,21.334,22.479,24.156,24.293000000000006,24.801,35.074,19.856,21.749,23.267,23.812,20.72,21.335
2017-08-10 15:00:00,20.708,20.203,22.206,22.706,21.897,22.792,23.969,24.98,24.926,34.075,20.732,22.499,23.58,23.5,21.032,21.71
2017-08-10 16:00:00,21.021,20.891,22.831,22.706,22.21,22.855,23.781,24.48,24.488000000000003,32.39,21.483,22.999,23.33,23.5,21.783,22.023000000000003
2017-08-10 17:00:00,20.958,21.455,23.144,22.518,22.522,23.167,23.844,24.293000000000006,24.801,29.518,21.733,22.937,23.205,23.375,22.033,22.273000000000003
2017-08-10 18:00:00,21.271,21.705,22.956,22.331,22.522,23.417,23.594,24.168000000000006,24.988000000000003,27.832,21.42,23.062,23.017,23.125,22.158,22.523000000000003
2017-08-10 19:00:00,21.146,21.455,22.456,22.331,22.21,23.417,23.531,24.105,25.051,25.957,21.107,22.937,22.642,22.75,22.158,22.711
2017-08-10 20:00:00,21.146,21.267,22.143,22.331,22.085,23.23,23.469,24.043000000000006,25.113000000000003,24.082,21.045,22.812,22.392,22.562,22.283,22.648000000000003
2017-08-10 21:00:00,20.958,21.079,21.768,22.143,21.959,22.917,23.469,24.105,25.051,22.456,21.045,22.562,22.267,22.5,22.22,22.46
2017-08-10 22:00:00,20.896,20.954,21.58,21.893,21.834,22.604,23.406,24.168000000000006,24.926,21.268,21.045,22.374,22.204,22.5,22.095,22.148000000000003
2017-08-10 23:00:00,20.708,20.891,21.393,21.642,21.647,22.354,23.344,24.105,24.801,20.079,20.92,22.249,22.079,22.375,21.845,21.773000000000003
2017-08-11 00:00:00,20.458,20.829,21.205,21.392,21.522,22.104,23.344,23.98,24.613000000000003,19.078,20.794,22.061,21.954,22.25,21.533,21.46
2017-08-11 01:00:00,20.27,20.641,21.017,21.204,21.334,21.854,23.281,23.793000000000006,24.363000000000003,18.265,20.544,21.936,21.766,22.062,21.282,21.147
2017-08-11 02:00:00,20.082,20.453,20.83,20.954,21.209,21.603,23.156,23.605,24.176,17.389,20.294,21.749,21.579,21.812,20.97,20.96
2017-08-11 03:00:00,19.895,20.203,20.642,20.766,21.021,21.353,23.094,23.292,23.926,16.825,20.044,21.624,21.328000000000007,21.562,20.782,20.772
2017-08-11 04:00:00,19.707,20.015,20.392,20.579,20.771,21.103,23.031,23.042,23.676,16.387,19.793,21.436,21.078000000000007,21.374,20.532,20.522
2017-08-11 05:00:00,19.519,19.765,20.204,20.391,20.583,20.853,22.906,22.792,23.488000000000003,15.698,19.543,21.248,20.828000000000007,21.124,20.345,20.334
2017-08-11 06:00:00,19.331,19.514,20.016,20.203,20.333,20.602,22.781,22.542,23.3,15.323,19.293,21.123,20.64,20.874,20.157,20.147
2017-08-11 07:00:00,19.081,19.264,19.828,20.015,20.145,20.415,22.656,22.354,23.175,15.072,19.105,20.936,20.39,20.686,20.032,19.959
2017-08-11 08:00:00,19.018,19.076,19.703,19.89,19.957,20.227,22.531,22.167,23.05,15.824000000000002,18.917,20.873,20.265,20.561,19.844,19.834
2017-08-11 09:00:00,18.893,18.951,19.641,19.702,19.832,20.164,22.468000000000004,22.041,22.988000000000003,17.389,18.917,20.998,20.14,20.436,19.719,19.709
2017-08-11 10:00:00,18.956,18.951,19.828,19.765,19.832,20.164,22.656,22.104,22.988000000000003,20.205,18.98,21.123,20.202,20.561,19.657,19.771
2017-08-11 11:00:00,19.707,19.076,20.079,20.516,20.208,20.415,22.844,22.479,23.238000000000003,24.769,19.105,21.311,20.64,20.686,19.657,19.959
2017-08-11 12:00:00,20.145,19.327,20.642,21.267,20.646,21.603,23.031,22.98,23.613000000000003,40.312,19.293,21.561,21.328000000000007,21.312,19.844,20.334
2017-08-11 13:00:00,19.707,19.514,21.33,21.642,21.021,22.041,23.031,23.605,24.113000000000003,33.95,19.418,21.311,22.392,24.0,20.219,20.897
2017-08-11 14:00:00,20.333,19.827,21.768,22.268,21.959,22.792,23.594,24.23,24.301,38.442,19.981,22.312,23.33,23.687,20.782,21.46
2017-08-11 15:00:00,21.021,20.266,22.456,22.706,22.647,22.917,24.219,24.73,24.613000000000003,33.638000000000005,20.607,22.562,23.58,23.562,21.22,21.835
2017-08-11 16:00:00,21.083,20.891,22.956,22.768,22.898000000000003,22.917,24.469,24.605,25.051,32.702,21.545,22.999,23.33,23.5,21.783,22.148000000000003
2017-08-11 17:00:00,20.896,21.517,23.019,22.706,22.647,22.98,24.406,24.418000000000006,25.113000000000003,30.517,21.92,22.937,23.205,23.312,22.095,22.335
2017-08-11 18:00:00,21.209,21.893,22.956,22.706,22.21,23.167,24.219,24.293000000000006,24.988000000000003,27.644,21.67,22.937,22.892,23.0,22.158,22.523000000000003
2017-08-11 19:00:00,21.209,21.705,22.581,22.643,22.085,23.23,23.969,24.168000000000006,25.051,25.332,21.357,22.749,22.579,22.625,22.22,22.648000000000003
2017-08-11 20:00:00,21.209,21.392,22.206,22.393,21.959,23.042,23.906,24.168000000000006,25.176,23.207,21.107,22.562,22.204,22.375,22.22,22.585
2017-08-11 21:00:00,21.021,21.142,21.831,22.08,21.834,22.792,23.719,24.168000000000006,25.051,21.33,20.982,22.437,22.016,22.25,22.158,22.335
2017-08-11 22:00:00,20.833,21.017,21.58,21.768,21.709,22.542,23.594,24.105,24.926,20.142,20.92,22.186,21.891,22.187,22.033,22.085
2017-08-11 23:00:00,20.645,20.829,21.33,21.455,21.522,22.292,23.469,24.043000000000006,24.738000000000003,18.953,20.857,21.999,21.766,22.124,21.783,21.773000000000003
2017-08-12 00:00:00,20.395,20.704,21.142,21.204,21.334,21.979,23.344,23.855,24.551,17.827,20.669,21.749,21.641,21.937,21.533,21.397
2017-08-12 01:00:00,20.145,20.516,20.955,21.017,21.209,21.729,23.281,23.668000000000006,24.301,16.762999999999998,20.419,21.561,21.453000000000007,21.749,21.22,21.085
2017-08-12 02:00:00,19.895,20.328,20.705,20.766,20.958,21.416,23.156,23.355,24.051,15.886,20.169,21.436,21.266,21.562,20.907,20.835
2017-08-12 03:00:00,19.707,20.078,20.517,20.516,20.771,21.103,23.031,23.105,23.801,14.822,19.919,21.248,21.016,21.312,20.657,20.584
2017-08-12 04:00:00,19.456,19.827,20.267,20.266,20.52,20.79,22.906,22.855,23.551,14.446,19.668,21.123,20.765,21.062,20.407,20.397
2017-08-12 05:00:00,19.206,19.577,20.079,20.078,20.333,20.54,22.719,22.604,23.363000000000003,13.694,19.418,20.936,20.515,20.811,20.157,20.147
2017-08-12 06:00:00,19.018,19.327,19.828,19.827,20.082,20.289,22.531,22.292,23.175,13.005,19.105,20.81,20.265,20.561,19.969,19.897
2017-08-12 07:00:00,18.768,19.076,19.641,19.64,19.832,20.039,22.343000000000004,22.041,22.988000000000003,12.88,18.855,20.685,20.015,20.311,19.782,19.709
2017-08-12 08:00:00,18.58,18.826,19.39,19.389,19.644,19.789,22.218000000000004,21.854,22.863000000000003,13.319,18.667,20.685,19.764,20.124,19.532,19.521
2017-08-12 09:00:00,18.455,18.638,19.39,19.264,19.457,19.664,22.156,21.604,22.738000000000003,14.884,18.542,20.81,19.639,19.936,19.344,19.334
2017-08-12 10:00:00,18.455,18.575,19.578,19.264,19.394,19.601,22.406,21.666,22.738000000000003,17.639,18.542,20.873,19.639,19.999,19.219,19.396
2017-08-12 11:00:00,19.269,18.638,19.891,20.078,19.832,19.851,22.593000000000004,22.167,23.05,22.144,18.604,20.998,20.14,20.124,19.219,19.646
2017-08-12 12:00:00,19.895,18.763,20.454,20.891,20.333,21.228,22.781,22.667,23.613000000000003,47.413,18.792,21.436,20.89,20.811,19.406,20.022
2017-08-12 13:00:00,20.207,19.076,21.08,21.267,20.646,21.729,22.844,23.355,23.926,35.885,19.105,21.561,21.766,24.0,19.844,20.647
2017-08-12 14:00:00,20.082,19.327,21.768,21.955,21.647,22.479,23.406,24.168000000000006,24.176,39.065,19.856,21.874,23.08,23.687,20.47,21.21
2017-08-12 15:00:00,20.27,19.89,22.268,22.393,22.21,22.667,23.656,24.73,24.551,35.573,20.669,22.374,23.33,23.375,20.907,21.585
2017-08-12 16:00:00,20.458,20.579,22.831,22.518,22.585,22.792,23.906,24.355,24.676,33.701,21.232,22.874,23.267,23.437,21.595,21.96
2017-08-12 17:00:00,20.645,21.204,23.081,22.518,22.522,22.855,24.031,24.168000000000006,24.988000000000003,31.142,21.608,22.812,23.017,23.187,21.97,22.273000000000003
2017-08-12 18:00:00,20.896,21.517,23.019,22.518,22.022,23.042,23.781,23.918000000000006,24.801,27.519,21.232,22.749,22.767,22.812,22.033,22.46
2017-08-12 19:00:00,20.958,21.267,22.581,22.456,21.834,23.105,23.656,23.793000000000006,24.738000000000003,25.395,20.92,22.562,22.392,22.5,22.095,22.585
2017-08-12 20:00:00,20.833,21.017,22.143,22.205,21.709,22.917,23.531,23.668000000000006,24.676,22.956,20.732,22.374,22.079,22.312,22.095,22.585
2017-08-12 21:00:00,20.771,20.766,21.705,21.83,21.584,22.604,23.406,23.605,24.676,21.08,20.607,22.186,21.891,22.124,22.033,22.335
2017-08-12 22:00:00,20.52,20.579,21.393,21.517,21.459,22.229,23.219,23.542,24.488000000000003,19.579,20.544,21.936,21.704,21.937,21.908,22.023000000000003
2017-08-12 23:00:00,20.27,20.453,21.142,21.142,21.271,21.916,23.094,23.417,24.363000000000003,18.578,20.419,21.686,21.516,21.812,21.658,21.585
2017-08-13 00:00:00,20.02,20.266,20.892,20.891,21.084,21.603,22.969,23.292,24.113000000000003,17.326,20.231,21.499,21.328000000000007,21.687,21.345,21.21
2017-08-13 01:00:00,19.707,20.078,20.705,20.641,20.896,21.291,22.844,23.105,23.863000000000003,16.387,19.981,21.311,21.141,21.437,20.97,20.897
2017-08-13 02:00:00,19.519,19.89,20.454,20.391,20.708,20.978,22.719,22.855,23.551,15.636,19.793,21.123,20.953000000000007,21.249,20.657,20.584
2017-08-13 03:00:00,19.269,19.702,20.267,20.14,20.52,20.665,22.593000000000004,22.604,23.3,14.822,19.543,20.936,20.703000000000007,20.999,20.407,20.334
2017-08-13 04:00:00,19.081,19.452,20.016,19.953,20.333,20.415,22.468000000000004,22.354,23.113000000000003,14.195,19.293,20.81,20.39,20.686,20.157,20.147
2017-08-13 05:00:00,18.83,19.201,19.766,19.702,20.082,20.164,22.281,22.104,22.925,13.632,19.042,20.623,20.14,20.436,19.907,19.897
2017-08-13 06:00:00,18.58,18.951,19.578,19.514,19.832,19.914,22.156,21.854,22.738000000000003,13.255999999999998,18.792,20.498,19.889,20.186,19.719,19.709
2017-08-13 07:00:00,18.392,18.7,19.328,19.327,19.644,19.664,21.968000000000004,21.666,22.55,12.692,18.542,20.373,19.639,19.936,19.532,19.459
2017-08-13 08:00:00,18.204,18.45,19.14,19.139,19.457,19.476,21.843000000000004,21.416,22.425,13.319,18.291,20.373,19.451,19.748,19.344,19.271
2017-08-13 09:00:00,18.079,18.325,19.14,19.013,19.269,19.351,21.718000000000004,21.228,22.3,14.634,18.229,20.31,19.326,19.623,19.156,19.146
2017-08-13 10:00:00,18.142,18.199,19.328,19.013,19.206,19.288,22.031,21.228,22.175,17.262999999999998,18.166,20.56,19.264,19.623,19.031,19.209
2017-08-13 11:00:00,19.018,18.262,19.641,19.953,19.644,19.538,22.218000000000004,21.729,22.487,21.581,18.166,20.685,19.764,19.748,18.969,19.521
2017-08-13 12:00:00,19.582,18.387,20.267,20.641,20.145,21.04,22.281,22.167,22.863000000000003,45.67,18.479,20.873,20.515,20.374,19.094,19.709
2017-08-13 13:00:00,19.394,18.7,20.83,20.954,20.395,21.353,22.343000000000004,22.855,23.488000000000003,35.947,18.604,21.311,21.516,23.5,19.469,20.397
2017-08-13 14:00:00,19.456,18.951,21.393,21.58,21.209,22.166,22.656,23.605,23.676,36.197,19.105,21.436,22.642,23.187,20.094,20.897
2017-08-13 15:00:00,19.957,19.389,21.831,21.955,21.772,22.229,23.406,24.105,23.863000000000003,30.33,19.919,22.124,22.829,22.937,20.595,21.21
2017-08-13 16:00:00,19.644,20.015,22.456,22.018,21.959,22.104,23.594,23.793000000000006,24.238000000000003,29.705,20.794,22.061,22.579,22.625,21.095,21.46
2017-08-13 17:00:00,20.395,20.579,22.331,22.018,21.897,22.166,23.594,23.605,24.363000000000003,27.832,20.92,22.186,22.392,22.625,21.345,21.648000000000003
2017-08-13 18:00:00,20.395,20.891,22.331,21.893,21.584,22.166,23.531,23.542,24.363000000000003,25.895,20.669,22.186,22.267,22.562,21.408,21.835
2017-08-13 19:00:00,20.333,20.704,21.893,21.768,21.334,22.354,23.344,23.355,24.488000000000003,24.144,20.419,22.124,22.141,22.187,21.47,21.96
2017-08-13 20:00:00,20.27,20.516,21.518,21.642,21.209,22.354,23.156,23.292,24.426,22.706,20.294,21.999,21.704,21.749,21.47,21.96
2017-08-13 21:00:00,20.207,20.328,21.268,21.392,21.084,22.166,23.031,23.23,24.363000000000003,21.08,20.169,21.811,21.391,21.562,21.47,21.773000000000003
2017-08-13 22:00:00,20.082,20.14,20.955,21.142,21.021,21.916,22.969,23.23,24.238000000000003,20.205,20.044,21.624,21.203000000000007,21.437,21.408,21.523000000000003
2017-08-13 23:00:00,19.895,20.015,20.767,20.954,20.896,21.666,22.844,23.167,24.051,19.266,19.981,21.436,21.078000000000007,21.374,21.22,21.272
2017-08-14 00:00:00,19.769,19.953,20.579,20.704,20.771,21.416,22.719,23.105,23.863000000000003,18.39,19.919,21.248,20.953000000000007,21.312,21.032,20.96
2017-08-14 01:00:00,19.644,19.827,20.392,20.516,20.708,21.228,22.656,22.98,23.676,17.702,19.793,21.061,20.89,21.187,20.782,20.71
2017-08-14 02:00:00,19.394,19.702,20.267,20.328,20.52,20.978,22.531,22.729,23.426,16.825,19.668,20.936,20.765,21.062,20.532,20.459
2017-08-14 03:00:00,19.206,19.577,20.079,20.203,20.395,20.728,22.406,22.542,23.175,16.137,19.48,20.748,20.578000000000007,20.874,20.282,20.209
2017-08-14 04:00:00,19.081,19.452,19.891,20.015,20.27,20.54,22.343000000000004,22.292,22.988000000000003,15.698,19.293,20.623,20.39,20.686,20.032,20.022
2017-08-14 05:00:00,18.893,19.264,19.766,19.827,20.082,20.289,22.218000000000004,22.104,22.8,15.51,19.105,20.56,20.202,20.499,19.844,19.834
2017-08-14 06:00:00,18.705,19.076,19.578,19.702,19.957,20.102,22.093000000000004,21.916,22.613000000000003,14.759,18.917,20.435,20.015,20.311,19.719,19.709
2017-08-14 07:00:00,18.58,18.888,19.39,19.514,19.769,19.914,21.968000000000004,21.729,22.487,14.509,18.729,20.31,19.827,20.124,19.532,19.521
2017-08-14 08:00:00,18.455,18.7,19.265,19.389,19.582,19.789,21.906,21.604,22.425,16.011,18.542,20.247,19.764,20.061,19.406,19.396
2017-08-14 09:00:00,18.392,18.575,19.265,19.264,19.457,19.601,21.781,21.416,22.3,16.199,18.479,20.56,19.639,19.936,19.281,19.271
2017-08-14 10:00:00,18.455,18.512,19.453,19.327,19.394,19.601,22.031,21.478,22.237,18.265,18.542,20.498,19.577,19.936,19.156,19.334
2017-08-14 11:00:00,19.269,18.638,19.891,20.203,19.832,19.789,22.218000000000004,21.979,22.55,22.018,18.604,20.685,20.077,19.999,19.094,19.709
2017-08-14 12:00:00,19.394,18.763,20.579,20.891,20.395,20.853,22.468000000000004,22.542,22.925,45.794,18.98,20.873,20.828000000000007,20.624,19.219,19.959
2017-08-14 13:00:00,20.082,19.076,21.017,21.204,20.646,21.603,22.468000000000004,23.292,23.676,34.138000000000005,19.042,21.686,21.954,23.625,19.657,20.522
2017-08-14 14:00:00,20.145,19.389,21.58,21.768,21.459,22.354,22.969,23.98,23.988000000000003,32.64,19.731,21.874,22.767,23.312,20.282,21.147
2017-08-14 15:00:00,20.082,19.89,21.956,22.205,22.022,22.479,23.531,24.418000000000006,23.863000000000003,31.204,20.419,21.999,23.017,23.125,20.782,21.46
2017-08-14 16:00:00,20.02,20.453,22.706,22.331,22.147,22.292,24.094,24.23,24.426,33.576,21.17,22.499,22.892,23.125,21.282,21.71
2017-08-14 17:00:00,20.27,21.079,22.644,22.268,22.21,22.417,23.781,24.043000000000006,24.738000000000003,28.456,21.545,22.437,22.767,23.0,21.533,21.96
2017-08-14 18:00:00,20.583,21.392,22.706,22.143,21.834,22.542,23.656,23.793000000000006,24.488000000000003,26.02,21.232,22.374,22.579,22.75,21.72,22.085
2017-08-14 19:00:00,20.52,21.204,22.143,21.955,21.459,22.542,23.344,23.542,24.426,23.644,20.794,22.186,22.141,22.124,21.658,22.21
2017-08-14 20:00:00,20.333,20.891,21.705,21.705,21.271,22.354,23.156,23.417,24.488000000000003,21.581,20.544,21.999,21.641,21.749,21.595,22.085
2017-08-14 21:00:00,20.145,20.579,21.268,21.392,21.084,22.041,23.031,23.23,24.363000000000003,19.391,20.357,21.811,21.328000000000007,21.499,21.533,21.835
2017-08-14 22:00:00,19.895,20.328,20.955,21.017,20.896,21.666,22.844,23.167,24.238000000000003,18.202,20.169,21.561,21.078000000000007,21.312,21.408,21.523000000000003
2017-08-14 23:00:00,19.644,20.14,20.642,20.641,20.708,21.353,22.656,23.042,24.051,17.137999999999998,19.981,21.248,20.828000000000007,21.187,21.157,21.147
2017-08-15 00:00:00,19.394,19.89,20.392,20.328,20.52,21.04,22.531,22.855,23.863000000000003,16.137,19.793,20.998,20.64,20.999,20.845,20.772
2017-08-15 01:00:00,19.081,19.702,20.141,20.015,20.333,20.665,22.406,22.667,23.613000000000003,14.759,19.668,20.81,20.453,20.811,20.532,20.397
2017-08-15 02:00:00,18.83,19.514,19.954,19.765,20.145,20.352,22.281,22.354,23.3,13.882,19.48,20.56,20.202,20.561,20.219,20.084
2017-08-15 03:00:00,18.58,19.327,19.766,19.514,19.895,20.039,22.156,22.104,23.05,13.005,19.23,20.373,19.952,20.311,19.907,19.834
2017-08-15 04:00:00,18.33,19.076,19.516,19.264,19.707,19.726,21.968000000000004,21.854,22.8,12.379,18.98,20.247,19.702,20.061,19.594,19.584
2017-08-15 05:00:00,18.079,18.888,19.265,19.013,19.457,19.413,21.781,21.604,22.613000000000003,11.94,18.729,20.122,19.451,19.748,19.406,19.334
2017-08-15 06:00:00,17.891,18.638,19.077,18.763,19.269,19.163,21.593000000000004,21.291,22.425,11.063,18.479,19.935,19.139,19.498,19.156,19.083
2017-08-15 07:00:00,17.578,18.387,18.827,18.575,19.018,18.85,21.406,21.04,22.175,11.063,18.229,19.81,18.888,19.186,18.906,18.833
2017-08-15 08:00:00,17.39,18.137,18.639,18.325,18.831,18.662,21.281,20.79,22.05,11.188,17.916,19.81,18.638,18.998,18.719,18.646
2017-08-15 09:00:00,17.202,17.949,18.577,18.137,18.643,18.474,21.218000000000004,20.54,21.862,12.943,17.791,19.997,18.513,18.873,18.531,18.52
2017-08-15 10:00:00,17.202,17.824,18.765,18.137,18.518,18.474,21.468000000000004,20.54,21.862,15.949000000000002,17.727999999999994,19.935,18.513,18.936,18.406,18.583
2017-08-15 11:00:00,18.017,17.886,19.14,19.139,18.956,18.787,21.656,21.103,22.237,20.83,17.727999999999994,20.185,18.888,19.061,18.343,18.896
2017-08-15 12:00:00,18.079,17.949,19.766,19.827,19.519,19.851,21.968000000000004,21.541,22.925,32.14,17.852999999999994,20.247,19.764,19.811,18.406,19.209
2017-08-15 13:00:00,18.956,18.137,20.204,20.266,19.707,20.665,23.031,22.292,22.988000000000003,30.705,17.916,20.122,20.89,22.687,18.844,19.709
2017-08-15 14:00:00,17.954,18.325,20.892,20.829,20.208,21.478,23.219,23.23,23.238000000000003,33.389,18.542,20.498,21.891,22.437,19.406,20.334
2017-08-15 15:00:00,18.58,18.763,21.393,21.267,21.146,21.353,23.156,23.668000000000006,23.426,28.956,19.355,20.936,22.204,22.187,19.844,20.584
2017-08-15 16:00:00,18.705,19.452,22.206,21.392,20.896,21.416,22.906,23.48,23.988000000000003,31.579,20.044,21.499,21.954,22.187,20.47,20.835
2017-08-15 17:00:00,19.394,20.015,22.018,21.142,21.584,21.541,22.593000000000004,22.917,23.926,28.331,20.419,21.686,21.829,22.062,20.532,21.085
2017-08-15 18:00:00,19.707,20.391,21.893,21.079,21.084,21.729,22.468000000000004,22.729,23.738000000000003,24.832,20.231,21.749,21.641,21.749,20.782,21.335
2017-08-15 19:00:00,19.582,20.203,21.455,20.954,20.771,21.854,22.406,22.604,23.926,23.207,19.856,21.624,21.328000000000007,21.374,20.782,21.46
2017-08-15 20:00:00,19.519,19.953,21.08,20.891,20.52,21.729,22.281,22.604,23.988000000000003,21.205,19.606,21.436,20.953000000000007,20.999,20.845,21.46
2017-08-15 21:00:00,19.331,19.702,20.642,20.766,20.395,21.478,22.156,22.542,23.863000000000003,19.579,19.418,21.248,20.578000000000007,20.811,20.907,21.272
2017-08-15 22:00:00,19.206,19.452,20.329,20.453,20.27,21.166,22.031,22.479,23.676,18.327,19.293,20.998,20.453,20.686,20.845,21.022
2017-08-15 23:00:00,19.081,19.264,20.016,20.14,20.145,20.79,21.968000000000004,22.417,23.551,17.012999999999998,19.168,20.748,20.265,20.624,20.657,20.647
2017-08-16 00:00:00,18.893,19.139,19.828,19.89,19.957,20.54,21.906,22.354,23.363000000000003,15.949000000000002,19.042,20.498,20.202,20.499,20.345,20.272
2017-08-16 01:00:00,18.768,19.013,19.641,19.64,19.832,20.227,21.781,22.167,23.113000000000003,15.197,18.917,20.31,20.015,20.374,20.094,19.959
2017-08-16 02:00:00,18.455,18.826,19.453,19.389,19.644,19.977,21.718000000000004,21.916,22.863000000000003,14.634,18.792,20.122,19.827,20.186,19.782,19.646
2017-08-16 03:00:00,18.267,18.7,19.265,19.139,19.519,19.726,21.593000000000004,21.604,22.613000000000003,13.694,18.604,19.935,19.639,19.936,19.469,19.396
2017-08-16 04:00:00,18.017,18.512,19.077,18.951,19.331,19.413,21.468000000000004,21.353,22.362,13.444,18.354,19.81,19.389,19.686,19.219,19.146
2017-08-16 05:00:00,17.829,18.262,18.89,18.7,19.144,19.163,21.343000000000004,21.166,22.175,12.692,18.166,19.622,19.139,19.436,18.969,18.896
2017-08-16 06:00:00,17.641,18.074,18.639,18.512,18.893,18.912,21.156,20.915,21.987,12.254,17.916,19.497,18.888,19.186,18.781,18.708
2017-08-16 07:00:00,17.39,17.886,18.452,18.325,18.705,18.662,21.031,20.728,21.799,11.878,17.727999999999994,19.372,18.7,18.998,18.531,18.52
2017-08-16 08:00:00,17.202,17.698,18.264,18.137,18.518,18.474,20.906,20.54,21.674,12.943,17.54,19.372,18.513,18.81,18.406,18.395
2017-08-16 09:00:00,17.077,17.51,18.264,18.011,18.392,18.412,20.843000000000004,20.352,21.549,14.509,17.415,19.497,18.388,18.685,18.218,18.27
2017-08-16 10:00:00,17.077,17.51,18.452,18.074,18.33,18.412,21.156,20.415,21.549,17.451,17.415,19.497,18.388,18.748,18.156,18.333
2017-08-16 11:00:00,17.891,17.573,18.827,19.013,18.768,18.725,21.343000000000004,20.915,21.925,21.893,17.54,19.81,18.826,18.936,18.093,18.646
2017-08-16 12:00:00,18.517,17.761,19.39,19.64,19.331,19.789,21.656,21.416,22.8,38.379,17.665,20.185,19.764,19.686,18.281,18.896
2017-08-16 13:00:00,18.705,17.949,20.141,20.14,19.644,20.54,22.719,22.229,23.113000000000003,32.39,17.852999999999994,19.81,20.89,22.625,18.656,19.459
2017-08-16 14:00:00,18.768,18.199,20.767,20.829,20.208,21.603,23.031,22.917,22.925,39.564,18.417,20.373,22.016,22.375,19.219,20.084
2017-08-16 15:00:00,18.893,18.763,21.205,21.33,20.708,21.478,22.906,23.417,23.238000000000003,31.891,19.543,20.873,22.204,22.375,19.782,20.459
2017-08-16 16:00:00,19.081,19.514,21.893,21.455,20.708,21.541,22.781,23.355,23.613000000000003,30.33,20.106,21.186,22.141,22.312,20.345,20.835
2017-08-16 17:00:00,19.707,20.14,21.893,21.33,20.833,21.603,22.406,23.105,23.801,29.018,20.544,21.561,22.016,22.187,20.532,21.022
2017-08-16 18:00:00,19.832,20.453,21.893,21.204,20.896,21.791,22.281,22.917,23.801,26.707,20.169,21.686,21.891,21.999,20.72,21.272
2017-08-16 19:00:00,19.832,20.266,21.518,21.017,20.958,21.979,22.156,22.855,24.113000000000003,24.895,19.919,21.686,21.579,21.562,20.782,21.46
2017-08-16 20:00:00,19.769,20.015,21.08,20.829,20.833,21.854,22.093000000000004,22.792,24.113000000000003,22.831,19.731,21.561,21.203000000000007,21.187,20.907,21.523000000000003
2017-08-16 21:00:00,19.582,19.827,20.642,20.704,20.708,21.666,21.968000000000004,22.729,23.988000000000003,21.08,19.668,21.373,20.828000000000007,20.999,20.907,21.272
2017-08-16 22:00:00,19.394,19.64,20.329,20.579,20.52,21.353,21.906,22.729,23.863000000000003,19.641,19.606,21.186,20.64,20.937,20.845,21.085
2017-08-16 23:00:00,19.206,19.577,20.079,20.328,20.333,21.103,21.906,22.604,23.676,18.578,19.543,20.936,20.578000000000007,20.811,20.72,20.71
2017-08-17 00:00:00,19.081,19.452,19.891,20.14,20.208,20.79,21.906,22.542,23.551,17.576,19.418,20.685,20.453,20.749,20.47,20.397
2017-08-17 01:00:00,18.893,19.327,19.766,19.953,20.02,20.54,21.781,22.354,23.3,16.887999999999998,19.293,20.498,20.327,20.624,20.157,20.084
2017-08-17 02:00:00,18.768,19.201,19.578,19.702,19.895,20.227,21.718000000000004,22.167,23.05,16.199,19.042,20.31,20.202,20.499,19.844,19.771
2017-08-17 03:00:00,18.58,19.013,19.39,19.514,19.707,19.977,21.656,21.916,22.8,15.448,18.855,20.185,20.015,20.311,19.594,19.521
2017-08-17 04:00:00,18.392,18.826,19.265,19.327,19.519,19.726,21.593000000000004,21.666,22.613000000000003,14.822,18.667,19.997,19.827,20.061,19.344,19.334
